# This is the data for the Hubble and q0 maps for the following parameters: 
#  3072 points, q0f= -0.574, h0f= 0.7304, zup= 0.1, zdown= 0.01
# 
#  h0 h0_err q0 q0_err
7.249398191057093710e-01 2.166940115096081549e-03 -1.022814479577836888e+00 1.588402637752827640e-01
7.250070680921248956e-01 2.188651677919554919e-03 -1.046136611102087111e+00 1.641116290120423205e-01
7.266466815903812604e-01 2.221867948731786040e-03 -8.890842160737894018e-01 1.650777312216245574e-01
7.272785513502725285e-01 2.214625286438719979e-03 -8.526743668741513238e-01 1.637274317709265514e-01
7.283992666994040244e-01 2.222104426290187965e-03 -7.795184136535341368e-01 1.651345198577126583e-01
7.304281766509747031e-01 2.246580768602426253e-03 -6.455064630375931811e-01 1.660454317185885709e-01
7.307390374903166563e-01 2.251539971581667000e-03 -6.243828330497793733e-01 1.662222097927548714e-01
7.315890924317736133e-01 2.244576628219070377e-03 -5.868114892216587108e-01 1.657554242879185069e-01
7.316972264018405392e-01 2.256586941543342953e-03 -5.768533787061930207e-01 1.668187078930206957e-01
7.319212507472279139e-01 2.257481764193915164e-03 -5.426156537077848618e-01 1.669380846779178751e-01
7.319409177526291499e-01 2.254882032507270900e-03 -5.416992040142830644e-01 1.667727472244037168e-01
7.313321977305852206e-01 2.235056513640965720e-03 -5.726349907157201047e-01 1.664404986680297627e-01
7.308239544357572059e-01 2.216084309115527989e-03 -6.008751072357559897e-01 1.655142764670063937e-01
7.304739285321295572e-01 2.213847474464093572e-03 -6.405305669563705617e-01 1.638922487740453737e-01
7.293365735753796208e-01 2.216296733717727611e-03 -7.041057396926048151e-01 1.644859534705400972e-01
7.292730917087446585e-01 2.221064805317346687e-03 -7.275978427383748004e-01 1.650618163917057790e-01
7.287380543906055719e-01 2.238858218246259860e-03 -7.282084827544416106e-01 1.681567087837042007e-01
7.280641404008029172e-01 2.224312584098559441e-03 -7.882429834139096370e-01 1.651347155252941012e-01
7.284799878175965970e-01 2.220215356399411061e-03 -7.508022968576338885e-01 1.646072070721362191e-01
7.294499473028803749e-01 2.209569755336661910e-03 -6.512591332704146252e-01 1.614783921676758993e-01
7.291598838034928365e-01 2.211896574988658336e-03 -6.607930035650085854e-01 1.605093067913613281e-01
7.294584891597796217e-01 2.161080081147769179e-03 -6.000436680517610144e-01 1.528846391099240865e-01
7.310513470372360656e-01 2.161881415461087887e-03 -4.604127844891469090e-01 1.514445932925950200e-01
7.288728896330648466e-01 2.183289434821672308e-03 -6.336481508148328334e-01 1.513217699080184886e-01
7.280857729410236123e-01 2.182864939150335696e-03 -6.791991654271450907e-01 1.505044389752545897e-01
7.274867881650673995e-01 2.166565256879560662e-03 -7.177985613551596256e-01 1.494033437187504421e-01
7.266310241585185459e-01 2.170274619328703154e-03 -7.782152716101859991e-01 1.524659873490805118e-01
7.265438177644120143e-01 2.168250795888685290e-03 -7.956137321909845239e-01 1.534015350287071255e-01
7.277098234007518540e-01 2.164477256154165741e-03 -7.541463662258289791e-01 1.532800182923610977e-01
7.279470542976020919e-01 2.186934596421012157e-03 -7.473647954578159780e-01 1.554576244469848545e-01
7.282493867539521215e-01 2.175741384087459453e-03 -7.244554756017725916e-01 1.547797437292543210e-01
7.270595581858684264e-01 2.165203586285673314e-03 -7.802478088053261818e-01 1.538899148032026876e-01
7.266285198463139361e-01 2.183347641032267611e-03 -8.202557941945286535e-01 1.556737942253209606e-01
7.265916565960063300e-01 2.181921675221046037e-03 -8.280545765523563695e-01 1.557241840383079834e-01
7.269068876015345460e-01 2.135732116531796794e-03 -8.136675902688641493e-01 1.544417007583468171e-01
7.255625329246327970e-01 2.133355019791056788e-03 -9.147223197532543537e-01 1.551861089161214735e-01
7.257208543590698557e-01 2.146391248669577215e-03 -9.534690614601175618e-01 1.556800088193466269e-01
7.263164690634393850e-01 2.130762275705110238e-03 -9.211470615681073282e-01 1.532840025657604688e-01
7.261187143038089209e-01 2.168912769665394622e-03 -9.205685819056048658e-01 1.550073337167786891e-01
7.249650164191230317e-01 2.166818237168793328e-03 -9.987163893017713123e-01 1.000000000000000000e+00
7.246551406078393098e-01 2.164007118177539279e-03 -1.006434797856347707e+00 1.558909850462471547e-01
7.248080322738418291e-01 2.176830174653826815e-03 -1.041202222435427815e+00 1.589845279325300398e-01
7.256437842634640978e-01 2.200017831998518116e-03 -1.011402952875800398e+00 1.630192529102359456e-01
7.248723237934031616e-01 2.221793771854421208e-03 -1.086750824091700762e+00 1.675365832966510815e-01
7.274351884695441361e-01 2.223367794792458375e-03 -8.461241875450794536e-01 1.644754771963223283e-01
7.279453613253480393e-01 2.211317988606318306e-03 -8.007930140633007232e-01 1.642744152209850983e-01
7.297492368259985707e-01 2.256340660480482714e-03 -6.796789111685037632e-01 1.666469810314873956e-01
7.308998437800828807e-01 2.263736598886838692e-03 -6.181560343432276339e-01 1.668981433356365451e-01
7.320418369513204127e-01 2.257247377562947473e-03 -5.549394912970880833e-01 1.663409581028931217e-01
7.317150869812925063e-01 2.249037679525776965e-03 -5.782640893575653473e-01 1.659052818338366819e-01
7.319296767448388863e-01 2.249966773739112656e-03 -5.495800623052884415e-01 1.660262167437128733e-01
7.319491900303221055e-01 2.268389140436171368e-03 -5.380177309103452155e-01 1.675845935998614977e-01
7.311003259216989347e-01 2.254958394036081157e-03 -5.743092852229527701e-01 1.670676927906429854e-01
7.310932455761091076e-01 2.250519687563788326e-03 -5.789495538669030550e-01 1.668769439955031519e-01
7.318291064307320681e-01 2.233721237882980819e-03 -5.430647753829586089e-01 1.662218319390214860e-01
7.307911334189939323e-01 2.226980443641244766e-03 -6.000199156961752989e-01 1.661658411017308545e-01
7.296117704987160613e-01 2.222676496377042586e-03 -6.974404829645663995e-01 1.651480373743935692e-01
7.295672165773257056e-01 2.205574213476712512e-03 -6.893139523088901433e-01 1.631530275108861727e-01
7.285887774953812013e-01 2.220252590801682999e-03 -7.888014776551930396e-01 1.654306119042378842e-01
7.291774385660978464e-01 2.239344414819825942e-03 -6.843216476457307795e-01 1.675609019458275950e-01
7.287836612598515007e-01 2.237568187057456005e-03 -7.283709467418214567e-01 1.659616560821952636e-01
7.291750471444861104e-01 2.210098966604913916e-03 -6.633927066627272051e-01 1.614007017717934700e-01
7.295249942659636222e-01 2.215213492287946683e-03 -6.565733523034494867e-01 1.622701596745994013e-01
7.293916184923896484e-01 2.219424464835535737e-03 -6.126730568636000740e-01 1.606813250315516084e-01
7.295336667549349174e-01 2.156376808288447237e-03 -5.952937169788509175e-01 1.528251563888393671e-01
7.307903424319482921e-01 2.198198845943716284e-03 -4.548508337417451197e-01 1.518553648851729554e-01
7.287573860223203193e-01 2.201769319909300561e-03 -6.327686966782727351e-01 1.517645564499193189e-01
7.280746605783389169e-01 2.196591622416769508e-03 -6.749545755648297396e-01 1.508986282349487340e-01
7.272726584836064490e-01 2.185047147647313070e-03 -7.233422141450746023e-01 1.503359467642798597e-01
7.264145664254739732e-01 2.195345653132425336e-03 -7.791806126976391633e-01 1.532859964847703982e-01
7.262049243868924364e-01 2.185587766519778326e-03 -7.892598189620825266e-01 1.529422974755183240e-01
7.271508117362266432e-01 2.179230651569356511e-03 -7.629378431351214740e-01 1.524372762243207113e-01
7.277608413098302087e-01 2.181085884854020492e-03 -7.489154433934748223e-01 1.544000941140948324e-01
7.278293514746545512e-01 2.200569556652018192e-03 -7.554982498194449114e-01 1.562733407854847711e-01
7.272481061122918478e-01 2.206168323655915975e-03 -7.683773579816783883e-01 1.564329082077714483e-01
7.265645658577191135e-01 2.197729896727239167e-03 -7.981150333300545130e-01 1.561586206430075896e-01
7.261475207590418757e-01 2.183561779010335501e-03 -8.234743220303987199e-01 1.553878520290629117e-01
7.258720367074671387e-01 2.189938658283828270e-03 -8.640457143049784516e-01 1.566114289897058420e-01
7.268944584835871359e-01 2.181843024003534120e-03 -8.098343026868255468e-01 1.565047559881572736e-01
7.269303880382832483e-01 2.164200414250477909e-03 -8.159719148595503402e-01 1.563449487238099955e-01
7.265438552732209621e-01 2.155148033089082649e-03 -8.562807290041981600e-01 1.564394188912219819e-01
7.257224654771299299e-01 2.150629146239540265e-03 -9.684733239309515351e-01 1.550639638784983565e-01
7.260794967232370167e-01 2.157951613888508570e-03 -9.259750322595357019e-01 1.544786311464302619e-01
7.268398786640106746e-01 2.183183710672439298e-03 -8.716239173028862419e-01 1.559489007333326738e-01
7.261520973416609737e-01 2.170694200510412449e-03 -9.204321527206900111e-01 1.550517178486265080e-01
