# This is the data for the Hubble and q0 maps for the following parameters: 
#  3072 points, q0f= -0.574, h0f= 0.7304, zup= 0.1, zdown= 0.01
# 
#  h0u h0u_err h0d h0d_err q0u q0u_err q0d q0d_err
7.285310496713870432e-01 2.243869420588560839e-03 7.292157387510731503e-01 2.746740655207864645e-03 -7.858610058139348098e-01 1.670541228364892106e-01 -6.723173513570518400e-01 1.892290087646134600e-01
7.289621625729109100e-01 2.253103462731856962e-03 7.288013528648498163e-01 2.744718981966522576e-03 -7.404101802281847222e-01 1.663793346771701709e-01 -7.288565122201512425e-01 1.922210829307892388e-01
7.290026901323033437e-01 2.242466387797881731e-03 7.287449917484765116e-01 2.779330695656377550e-03 -7.323790988031378957e-01 1.655297511178129566e-01 -7.410952445108839326e-01 1.949536068812472711e-01
7.298208653186920580e-01 2.248295170862613102e-03 7.270707712105775045e-01 2.765580113530996358e-03 -6.976195260367574758e-01 1.662048001967386668e-01 -8.116298139374555909e-01 1.938746610366342271e-01
7.303680262732815676e-01 2.249321713639541431e-03 7.269066735808533686e-01 2.753204367740774879e-03 -6.323086933515427166e-01 1.658944312084421058e-01 -8.597885181036202251e-01 1.936869101275708605e-01
7.316371245636512644e-01 2.253398369597761023e-03 7.255798478538111329e-01 2.755226499298231609e-03 -5.745664890306599881e-01 1.654428384528286722e-01 -9.004438039736292199e-01 1.946418755615503260e-01
7.320125750504407058e-01 2.244234088538465521e-03 7.248270273838413047e-01 2.767427584343484012e-03 -5.558757129295822663e-01 1.648132610913013996e-01 -9.287233297557452305e-01 1.953806425437213667e-01
7.318469743883263545e-01 2.256007933289987371e-03 7.251456921828760560e-01 2.746101018674502840e-03 -5.689210612452356708e-01 1.665594685939988107e-01 -8.969791482246392000e-01 1.930026483829821171e-01
7.319894689601060822e-01 2.271677343490322715e-03 7.254971949834139178e-01 2.725772085126275824e-03 -5.756188068917718059e-01 1.672829278411654130e-01 -8.521882526350008646e-01 1.921007400779839447e-01
7.324398538023384475e-01 2.272025191131715055e-03 7.247807222818647421e-01 2.723241387978375498e-03 -5.542728355444757060e-01 1.672707180966016838e-01 -8.852049147954587083e-01 1.921497656224066541e-01
7.323064242124072143e-01 2.280471254873435352e-03 7.249367315849157833e-01 2.706860214963778717e-03 -5.545975647918717222e-01 1.678707709554733696e-01 -8.847453670000392512e-01 1.912023343536819742e-01
7.322099646126102312e-01 2.291418990655116894e-03 7.251748946395136786e-01 2.694402979574080093e-03 -5.530483052781800524e-01 1.687645777915454393e-01 -8.821023283429679784e-01 1.903239849857540078e-01
7.326832146868872409e-01 2.315025773851581842e-03 7.244985911572493498e-01 2.667015541437620443e-03 -5.250322701886649401e-01 1.710079428723021155e-01 -9.243659558187014014e-01 1.879310027904655123e-01
7.329391754683867166e-01 2.302889712576437330e-03 7.242195026085307408e-01 2.679657946091585502e-03 -5.043119580531949531e-01 1.701984958076490362e-01 -9.356128631928667394e-01 1.886344130567854382e-01
7.324579603973438990e-01 2.293796754675731485e-03 7.249729581195639705e-01 2.703947347423441960e-03 -5.405741292710128931e-01 1.699763753198782756e-01 -8.741265957627595284e-01 1.895110961216505685e-01
7.308479603104603983e-01 2.292169926354520153e-03 7.269951040291682265e-01 2.692671996904107221e-03 -6.321292505964390962e-01 1.701508294648192143e-01 -7.814971717243665017e-01 1.882468067470403628e-01
7.305556076621264605e-01 2.275974887324919323e-03 7.272055525532893361e-01 2.707093311164979459e-03 -6.468373184354554439e-01 1.692817718169213059e-01 -7.740256154093498875e-01 1.888207829810139016e-01
7.297932369728805657e-01 2.265003182448844035e-03 7.283099943742903370e-01 2.720921970589242934e-03 -6.751764852157803309e-01 1.684197182618060173e-01 -7.385662885705616132e-01 1.897093849642124130e-01
7.296880633217538437e-01 2.238733102986266779e-03 7.280244877891473010e-01 2.761796385413526136e-03 -7.063114295911342433e-01 1.660888471835473279e-01 -7.333198384071560882e-01 1.927613020597608584e-01
7.299124994326396942e-01 2.234660210057926207e-03 7.271394583257054789e-01 2.760573630456519996e-03 -6.872741013349287220e-01 1.666828923869628776e-01 -7.858051756564012891e-01 1.901580705525288961e-01
7.294490261064804359e-01 2.220822373685727661e-03 7.276713729746477899e-01 2.784888327414562163e-03 -6.931679714095200229e-01 1.640627091130306137e-01 -7.915945845467322606e-01 1.934850563579728344e-01
7.291815974292905622e-01 2.229103283234296334e-03 7.283795386937039762e-01 2.770995347620458515e-03 -6.881002429351552596e-01 1.647550205543742985e-01 -7.868631348993306851e-01 1.919917047996491932e-01
7.293015077649236400e-01 2.224206470761348579e-03 7.283435112218449303e-01 2.789383491160337108e-03 -6.413944768161323751e-01 1.618358290481557715e-01 -8.381457692048582819e-01 1.968842435263747914e-01
7.295930195476632019e-01 2.243293953520584909e-03 7.277600572327873607e-01 2.750201402368937075e-03 -5.856560013659539710e-01 1.641180026923398927e-01 -9.230386990744746667e-01 1.925622154580231005e-01
7.289494331183797859e-01 2.238534659541812580e-03 7.286029170378067743e-01 2.757755891315145143e-03 -6.456046620964285276e-01 1.616855812535018255e-01 -8.525230516347022114e-01 1.966040527164673590e-01
7.297382240945394782e-01 2.207290783246231968e-03 7.278280481172143546e-01 2.814750013712203226e-03 -5.593614691420337737e-01 1.582575751431714306e-01 -9.746560272865869567e-01 2.028828608198534056e-01
7.303291693574680554e-01 2.209417760129112843e-03 7.269092112598691813e-01 2.820266003306291097e-03 -4.795234600015502724e-01 1.547347172178177022e-01 -1.149794308422650513e+00 2.149687872433877767e-01
7.297690996010978148e-01 2.207156894844501931e-03 7.284458528938951849e-01 2.820532280285521515e-03 -5.197903580883295183e-01 1.531557131607945987e-01 -1.046052927231604812e+00 2.190797326730689609e-01
7.285092174303270385e-01 2.209553126430142782e-03 7.298929363076894772e-01 2.822079414402204299e-03 -6.431672015921108265e-01 1.515029055489985621e-01 -8.478431788408059555e-01 2.230968698061721878e-01
7.286843462550984807e-01 2.205570805099194790e-03 7.299154859215126745e-01 2.816665863694762292e-03 -6.406786003286062403e-01 1.512754636324402102e-01 -8.335250357972865398e-01 2.230683892164705417e-01
7.279364454474432922e-01 2.207090263361438653e-03 7.312225804994787470e-01 2.816411688102044963e-03 -6.865093850895725991e-01 1.512179570657661842e-01 -7.350768496679029873e-01 2.234364203997870890e-01
7.283316088778318820e-01 2.206215348327628546e-03 7.305209976346814793e-01 2.799689658073231495e-03 -6.950349439592087286e-01 1.509214646400210136e-01 -7.135786393349791146e-01 2.230037125091954009e-01
7.271674977856483757e-01 2.216371385422778294e-03 7.327726321280475519e-01 2.798018750830375077e-03 -7.566553820597206048e-01 1.536480680957767186e-01 -5.553200817215081520e-01 2.164606114168559914e-01
7.274619659069063715e-01 2.239134462405011246e-03 7.322898213371590304e-01 2.758850228671420098e-03 -7.439632686515773585e-01 1.547214014993174014e-01 -5.782820989477290841e-01 2.134743509234077741e-01
7.282101355609008619e-01 2.243931473210032581e-03 7.319668331737755329e-01 2.770660139796463778e-03 -7.004004209919513224e-01 1.550857378357278771e-01 -6.046024234421496502e-01 2.136587128902339983e-01
7.276426060206074853e-01 2.260523848823794632e-03 7.329376300635224162e-01 2.761483078750264462e-03 -7.283955624592715061e-01 1.574708322084547307e-01 -5.458023309874509010e-01 2.094945256374935172e-01
7.272208116147919066e-01 2.249892880850371240e-03 7.335195862029738612e-01 2.777677987046269469e-03 -7.655636430573288242e-01 1.574482947819984546e-01 -4.889663332786118310e-01 2.095009103933470063e-01
7.273185551513307034e-01 2.251048486797136306e-03 7.328777898602089058e-01 2.760211748565500212e-03 -7.480883431620218849e-01 1.574030008459662011e-01 -5.391720744831629553e-01 2.090576585014864153e-01
7.266457392255102343e-01 2.252589231472535303e-03 7.342776527662872033e-01 2.761705793844828564e-03 -7.924232611742522137e-01 1.589192588767678327e-01 -4.500581514650370818e-01 2.042065458810866929e-01
7.269581701988019340e-01 2.206711046213171400e-03 7.336876540138315139e-01 2.825767678145031745e-03 -7.821848333008245557e-01 1.563947439045056675e-01 -5.010134541218743687e-01 2.095296349903745803e-01
7.268474899892777286e-01 2.218561862589688450e-03 7.342796930988255699e-01 2.808334493624380958e-03 -7.777044972889892716e-01 1.574575835516758282e-01 -4.842695567286775526e-01 2.073241241980308958e-01
7.264076010271810491e-01 2.228407568703403771e-03 7.350864379683569316e-01 2.784477440178586335e-03 -7.939036091607619694e-01 1.581569728419646437e-01 -4.484131700423443223e-01 2.059906249876933826e-01
7.260330207821169557e-01 2.241767397634398910e-03 7.356235098245480497e-01 2.752232366576335115e-03 -8.204476023641638083e-01 1.590942272110283939e-01 -4.036207065472107169e-01 2.033301863967079404e-01
7.265918244558101646e-01 2.242480325499259311e-03 7.351437710698089933e-01 2.757533094985434828e-03 -8.065032792247416316e-01 1.582143779571833775e-01 -3.985792669402447586e-01 2.055936274961691901e-01
7.267334122916453421e-01 2.240135673417274504e-03 7.345088866015178075e-01 2.754574947755171737e-03 -8.243286730730056133e-01 1.595568194614567781e-01 -4.064263820689858475e-01 2.022726389676093028e-01
7.269013362198025741e-01 2.250123933744727078e-03 7.342731280213327105e-01 2.730432903764182066e-03 -8.137610378547106560e-01 1.602762581219957239e-01 -4.234758669928360697e-01 1.996442330278574151e-01
7.261943053064590092e-01 2.238359654338259452e-03 7.357748210142671663e-01 2.775014928561231071e-03 -8.770934666453883422e-01 1.595172164639042101e-01 -2.930337378259975645e-01 2.023665982946235842e-01
7.242315872681324151e-01 2.200637950998775901e-03 7.388505185974675316e-01 2.863900542241079247e-03 -1.099297374332773636e+00 1.604995146405835960e-01 7.106284654665888378e-02 2.041395126517231984e-01
7.248566485058676179e-01 2.184772570962802835e-03 7.366429107537798560e-01 2.871398433812342218e-03 -1.057718345039352803e+00 1.580545521012936827e-01 -5.883345713395420062e-02 2.070810497634381075e-01
7.253136961241323233e-01 2.199086313337638657e-03 7.359694382002284208e-01 2.836431757225307132e-03 -1.003391253454178678e+00 1.000000000000000000e+00 -1.652333521119178639e-01 2.050674785850963577e-01
7.259099405481762579e-01 2.213773784417626383e-03 7.346277697389310690e-01 2.809461118932958176e-03 -9.597624571772851443e-01 1.580816540062636999e-01 -2.757486088632830068e-01 2.034427463171951111e-01
7.257706469801253890e-01 2.207011061724597697e-03 7.348021832995710323e-01 2.811485168135612056e-03 -9.689339521454658488e-01 1.575194862932284556e-01 -2.590361110036318304e-01 2.047414673341439451e-01
7.252011942647146325e-01 2.223041304012419658e-03 7.352828074937906022e-01 2.776407959379509263e-03 -1.016029473343122103e+00 1.581123938215823199e-01 -1.918526901354720149e-01 2.041275580732686001e-01
7.261515619115904707e-01 2.214748200557394367e-03 7.332919116214509092e-01 2.783555359206993634e-03 -9.372157258625100074e-01 1.586774425753915141e-01 -3.843150931860911945e-01 2.020424430745686450e-01
7.252996015568957677e-01 2.225772340262266707e-03 7.344857663165443862e-01 2.753210171577978246e-03 -1.013969816139577151e+00 1.612891427949803280e-01 -2.841549054277200392e-01 1.974197297120975914e-01
7.250838997479859271e-01 2.252007936321492008e-03 7.343549967849014593e-01 2.706832139328827283e-03 -1.058120963736779885e+00 1.705116250870890859e-01 -3.419967611888107273e-01 1.847193411120807149e-01
7.266233626450808725e-01 2.257982647707321329e-03 7.320215812963006830e-01 2.693278476310222071e-03 -9.565752138438482488e-01 1.677234441127894160e-01 -4.600305688144780136e-01 1.864499348389626887e-01
7.285750758436700947e-01 2.282046792571189048e-03 7.289972704429920070e-01 2.669109680106931080e-03 -7.921999230988286955e-01 1.714047090245945926e-01 -6.745198740404783067e-01 1.832955918215795621e-01
7.278251574496348297e-01 2.253833537715475670e-03 7.303102029527888117e-01 2.737609879681753879e-03 -8.244812272185452207e-01 1.671160150779846254e-01 -6.211658752391371330e-01 1.904771149459925650e-01
7.286694769299196794e-01 2.243795518179838265e-03 7.292756476426929257e-01 2.762926902816629799e-03 -7.619056592083124357e-01 1.653882199041593337e-01 -7.025499344880095087e-01 1.940897237086276483e-01
7.295506508883118357e-01 2.242742523612954470e-03 7.274653342264251199e-01 2.777827720681345838e-03 -7.143790913244647545e-01 1.655298871408208417e-01 -7.887337916546647287e-01 1.953740681646689015e-01
7.298575249392340591e-01 2.257790150117511274e-03 7.273722392503891854e-01 2.743812224149804607e-03 -6.675432780117810383e-01 1.662740353536429350e-01 -8.358871449134197551e-01 1.934612852195675414e-01
7.305063472618228415e-01 2.247802230469225435e-03 7.267602517160864917e-01 2.762423563881492242e-03 -6.245420105644152731e-01 1.651172597057805058e-01 -8.698672415876624875e-01 1.955576054568261557e-01
7.315660708483721075e-01 2.248608710147003299e-03 7.255237918206757231e-01 2.767475043991569211e-03 -5.885284124227041502e-01 1.651588398644632805e-01 -9.075043803332150105e-01 1.953384226470465113e-01
7.316688531575445964e-01 2.246802118817559091e-03 7.253624847813784360e-01 2.761569502322311961e-03 -5.774743247120426304e-01 1.659829425982634610e-01 -8.929531599967606148e-01 1.939627781965882758e-01
7.326821204009668076e-01 2.269543049731761412e-03 7.243253845997233986e-01 2.730453384093482153e-03 -5.472838538627189386e-01 1.670953334931679080e-01 -8.964296683546066902e-01 1.925382199480449030e-01
7.324565011201812359e-01 2.277969566499010376e-03 7.247716972412487912e-01 2.706650162234860643e-03 -5.599681614909928218e-01 1.676460726752161956e-01 -8.809115965026380612e-01 1.911385565922038288e-01
7.326297566222574886e-01 2.292544182692338346e-03 7.247777779474933180e-01 2.685883732580487612e-03 -5.496590419441258479e-01 1.685324586031382021e-01 -8.823692942379764981e-01 1.900251427020986372e-01
7.327855848494575497e-01 2.299927093387539676e-03 7.247863636807114762e-01 2.675157591985419508e-03 -5.450404687020103944e-01 1.687269538887499198e-01 -8.796982905191430557e-01 1.897347986078569415e-01
7.327179787947933898e-01 2.304459256860269620e-03 7.248352890452069985e-01 2.671718770531296330e-03 -5.283703824484726752e-01 1.692140154112654060e-01 -8.967134349014991290e-01 1.893416299158738603e-01
7.324920155253237253e-01 2.317452036836014501e-03 7.249917830842486088e-01 2.660150777733702541e-03 -5.334657830378910504e-01 1.709063602553373973e-01 -8.969823983629716668e-01 1.875361964257617475e-01
7.325872290372976714e-01 2.322526039764266637e-03 7.246596457024443438e-01 2.661027909231596968e-03 -5.292864490626381091e-01 1.716246782080848299e-01 -9.182610931696454371e-01 1.875325877821707454e-01
7.321467008458513170e-01 2.312467934342700773e-03 7.256343435829110122e-01 2.676564010593870599e-03 -5.478106884086694217e-01 1.712252170331086121e-01 -8.605314499311793597e-01 1.880460193271998592e-01
7.315304140650689124e-01 2.314835426027108452e-03 7.262834135853463158e-01 2.665686889474367435e-03 -6.061741188642928435e-01 1.712940986811731514e-01 -8.080392656060508827e-01 1.873652071383243023e-01
7.312583393486793426e-01 2.309522351953908342e-03 7.265194825417146118e-01 2.671152362366313159e-03 -6.062499121425719562e-01 1.711491385384928676e-01 -8.133772610773807310e-01 1.873671324771930546e-01
7.315734047214152991e-01 2.316791664780642763e-03 7.261470230654218927e-01 2.657881373833042172e-03 -5.842532115471043008e-01 1.714685399374697716e-01 -8.360515721631387454e-01 1.870553563183804391e-01
7.300267194598433207e-01 2.273532500863012073e-03 7.279873200632266395e-01 2.709481748183224271e-03 -6.643588170054637310e-01 1.686877248049434563e-01 -7.533806886736034159e-01 1.895272314942693659e-01
7.300138012938468535e-01 2.248583534660716921e-03 7.274346983102585318e-01 2.721710597453629119e-03 -6.543632566110874071e-01 1.662433855550073669e-01 -8.187733957793956741e-01 1.903083680539957578e-01
7.303398711647677288e-01 2.241068815672946427e-03 7.265680635721433189e-01 2.731674571993862339e-03 -6.530654796662992423e-01 1.660153944719975072e-01 -8.215641214798671266e-01 1.899651751762696517e-01
7.290165706424395209e-01 2.228031338802879957e-03 7.288849990561708792e-01 2.762096110006283505e-03 -7.322101886259905212e-01 1.647323567318378645e-01 -6.913904357943100321e-01 1.918837763954506226e-01
7.300189828743665066e-01 2.236895857590071035e-03 7.270569879646348044e-01 2.754201925858212104e-03 -6.377456341851985844e-01 1.642607563064413800e-01 -8.629718037792468710e-01 1.928790280711379646e-01
7.297233833226631772e-01 2.244852509544779506e-03 7.276438267601705867e-01 2.743676615391616152e-03 -5.845717483001455772e-01 1.631156304112882371e-01 -9.278211372384292943e-01 1.942277842211233563e-01
7.298449010464967968e-01 2.253091938119529576e-03 7.274866704322784372e-01 2.727732823006624296e-03 -5.721762330463343593e-01 1.645361493762932947e-01 -9.343548065318607598e-01 1.916556082951653417e-01
7.290147691803375851e-01 2.245804681397681885e-03 7.284626451690644489e-01 2.747718350842146256e-03 -6.365582827019783396e-01 1.618163937718090639e-01 -8.715816345398483822e-01 1.965627211112060957e-01
7.297904625584782368e-01 2.254129733310585547e-03 7.278314114650938915e-01 2.724385822268674331e-03 -5.599637190763163686e-01 1.601887568996819000e-01 -9.631537087085429993e-01 1.993132420623889567e-01
7.298726361798065776e-01 2.195685202188558168e-03 7.276527072091170112e-01 2.829309210090804900e-03 -5.157314485888480071e-01 1.000000000000000000e+00 -1.072983723141671675e+00 2.142997372233551578e-01
7.296349090998921483e-01 2.234486333595932066e-03 7.288120089826002346e-01 2.765210943770691522e-03 -5.253160193118098231e-01 1.575684973032119573e-01 -9.676362815127511618e-01 2.058681993193974269e-01
7.281070522419759161e-01 2.210688454402151906e-03 7.307113187406907295e-01 2.804163683695776784e-03 -6.724680242844349731e-01 1.543810628829026532e-01 -7.610067805168378996e-01 2.129668908050607601e-01
7.285890212681819245e-01 2.228659450152618328e-03 7.298845723539600927e-01 2.768034907389252657e-03 -6.556044253071282579e-01 1.553962644808914162e-01 -7.915161654621126752e-01 2.106195093202296309e-01
7.278744915412563854e-01 2.232706639180663359e-03 7.311611119623879773e-01 2.764644824323173218e-03 -7.136397354889504330e-01 1.553703664045241739e-01 -6.813446002608111174e-01 2.109348068227605011e-01
7.289354957029706705e-01 2.235844575202097610e-03 7.296067052452998025e-01 2.748454036313412348e-03 -6.615598234344099993e-01 1.545822124054098967e-01 -7.784916226256276550e-01 2.124226161809008306e-01
7.274678219947875446e-01 2.254526426948234331e-03 7.321521533135429971e-01 2.716646121693029430e-03 -7.583531878190205022e-01 1.573815262634877810e-01 -5.687534311302454570e-01 2.063432197094664522e-01
7.280898661895587320e-01 2.259072351174109313e-03 7.319368538411114011e-01 2.737194610584693568e-03 -7.024776998652546567e-01 1.556987536939699601e-01 -6.068702215074383011e-01 2.121971154174652763e-01
7.279420195192988219e-01 2.253507706929145944e-03 7.322399033490892828e-01 2.745223126821443732e-03 -7.170245151892841173e-01 1.557227031914207305e-01 -5.807690004635691627e-01 2.118237651799299848e-01
7.280439273896135433e-01 2.259062020368560620e-03 7.319008230299209883e-01 2.745628418735038354e-03 -7.064913130415515496e-01 1.570291878508327521e-01 -6.153499845636937193e-01 2.092916107828306782e-01
7.269601158879195335e-01 2.257102520699477873e-03 7.334096056606197456e-01 2.737596685807853342e-03 -7.748428198010612888e-01 1.576441613766059735e-01 -5.015270559182333221e-01 2.073478266801538072e-01
7.263506816396589905e-01 2.250489439090059066e-03 7.346004166621890041e-01 2.771776576231829714e-03 -7.976114452068624461e-01 1.575961128299833425e-01 -4.376789989946477388e-01 2.086510971049030938e-01
7.274385287719973281e-01 2.269740762313074336e-03 7.324271466734145752e-01 2.717636492498433799e-03 -7.390479458293118808e-01 1.582304893612827557e-01 -5.702878129178290401e-01 2.067995484939265105e-01
7.268338834888958822e-01 2.235624024597829274e-03 7.333591085842835477e-01 2.752248702132253921e-03 -7.745648436062622100e-01 1.563316937647948879e-01 -5.238483725346116948e-01 2.086629723319297081e-01
7.266939487939831910e-01 2.233309243471420270e-03 7.337471469538716651e-01 2.751072846968020263e-03 -7.987448766620331986e-01 1.576835200792541802e-01 -4.796360457901237551e-01 1.995412894872884146e-01
7.260682974874415052e-01 2.255346441075151750e-03 7.345960131075749411e-01 2.722442901383072614e-03 -8.202913391388955144e-01 1.595030420625564993e-01 -4.627214090981451311e-01 2.006482240006393636e-01
7.261289995400577180e-01 2.244556179165547831e-03 7.352392627147056325e-01 2.754617393798601804e-03 -8.138919937509673241e-01 1.590333634471619573e-01 -4.290919239385643236e-01 2.035169136414466673e-01
7.260781809324651226e-01 2.267297863214299235e-03 7.352309337770607245e-01 2.708059403967305427e-03 -8.283118927249493169e-01 1.600643661936329565e-01 -4.009227068111611003e-01 2.004899363890878250e-01
7.254777759551470639e-01 2.260253682196275427e-03 7.360880464839835158e-01 2.714201166157319961e-03 -8.747371435300272946e-01 1.593150117336709637e-01 -3.249808087441046212e-01 2.031672507576268438e-01
7.263615021015064066e-01 2.266602191331372126e-03 7.347547133771298311e-01 2.701113377631794536e-03 -8.252751585901509923e-01 1.600090508688731539e-01 -4.087478757353515957e-01 2.023557327676605844e-01
7.256008152291982816e-01 2.278069231605502759e-03 7.354229739087636553e-01 2.684992158843706178e-03 -9.023269445632425834e-01 1.620179690015640661e-01 -3.247088221640521688e-01 1.974282588432086927e-01
7.258694962105208814e-01 2.273706760551362678e-03 7.354257653561380170e-01 2.692499633670296464e-03 -8.900649927972384967e-01 1.617783851566296505e-01 -3.194856697965828274e-01 1.971182149063844535e-01
7.261823657178486657e-01 2.267383943787490853e-03 7.349307399573178357e-01 2.699378730556812635e-03 -8.925279781225972098e-01 1.607827037258181824e-01 -3.157424356576924995e-01 1.987784476172217707e-01
7.249452853366191718e-01 2.235278854158018452e-03 7.370958621090765162e-01 2.783207264887319760e-03 -1.034276413931119132e+00 1.613201102273657261e-01 -4.846104983154935625e-02 2.027351386712304415e-01
7.247789624397040775e-01 2.189073270583625531e-03 7.363438303788042427e-01 2.847812308926805491e-03 -1.065095911539782225e+00 1.583750945305685554e-01 -8.304750764081178516e-02 2.062349503747485657e-01
7.262218490552323491e-01 2.218283143194387484e-03 7.339753594213754839e-01 2.779994352040212995e-03 -9.692150153643815935e-01 1.575429710122397131e-01 -2.395368358632815609e-01 2.035706666444373203e-01
7.252323930292696730e-01 2.214314212243151218e-03 7.360439351206649050e-01 2.799508971455929186e-03 -1.000820202076653009e+00 1.584968860620845632e-01 -1.796329878216467724e-01 2.021813093540259509e-01
7.258715507298455494e-01 2.207968353764108542e-03 7.347506388707750746e-01 2.807951865546557541e-03 -9.671357865107022000e-01 1.579059445493830593e-01 -2.541676288933236716e-01 2.034453736563902604e-01
7.249605740501803286e-01 2.200115487142822058e-03 7.358758125999749211e-01 2.817896511054564842e-03 -1.040602540513099639e+00 1.579613795815311694e-01 -1.281394621265477818e-01 2.075293209389157956e-01
7.263397850667479005e-01 2.200169705952731251e-03 7.334533539626508780e-01 2.805544435973639662e-03 -9.432861273026528215e-01 1.571417729005352149e-01 -3.283956260075611144e-01 2.058224059692029539e-01
7.257548060384099164e-01 2.245962092939232917e-03 7.342641620410925718e-01 2.719915166110710089e-03 -9.883077576733669822e-01 1.621037811263524309e-01 -2.833941472598640599e-01 1.949885643820423453e-01
7.259531946833875926e-01 2.248293389817793229e-03 7.335578679210710273e-01 2.703764928234773761e-03 -9.607682490561207933e-01 1.628859246445712450e-01 -3.609773033399282793e-01 1.933790693618474554e-01
7.264939809156926165e-01 2.274366125142071506e-03 7.321302378101389730e-01 2.663806155308527223e-03 -9.774338284813205435e-01 1.688734833843602290e-01 -4.347348895616415243e-01 1.855848025684134206e-01
7.276694816435548274e-01 2.304139380916051492e-03 7.303594413418387221e-01 2.631986488134327451e-03 -8.496185022363175188e-01 1.741376687513233323e-01 -6.170547980875864535e-01 1.799912099589116576e-01
7.285739887896438560e-01 2.273176152229701950e-03 7.291854579282142090e-01 2.696012343359678598e-03 -7.838698227643550176e-01 1.684817632705812585e-01 -6.717943785180756633e-01 1.880827684269656963e-01
7.283231603151110178e-01 2.279236516939573635e-03 7.297368142493497745e-01 2.690968635251610175e-03 -8.005120211620520010e-01 1.684499480895321477e-01 -6.344567732337488275e-01 1.887588989546163942e-01
7.296981038225396343e-01 2.240946482015999768e-03 7.274609262747648852e-01 2.788045283850802952e-03 -6.853665570698981302e-01 1.654702404040156727e-01 -8.200865804424108951e-01 1.955663608959466448e-01
7.294968459516903980e-01 2.263163314341164103e-03 7.277594679585570603e-01 2.735080385678166897e-03 -6.968503988049032927e-01 1.667437494780465712e-01 -8.111193297929366608e-01 1.929548937055788893e-01
7.302651149513017526e-01 2.260126571026880183e-03 7.270972759190922341e-01 2.746728823391021528e-03 -6.452916737082451393e-01 1.652942230930272427e-01 -8.560400994431159871e-01 1.955896608101931888e-01
7.307820304762217001e-01 2.251893970268226911e-03 7.262859245655594043e-01 2.755826535123427623e-03 -6.153903778247430401e-01 1.656215373258015933e-01 -9.082047293540950195e-01 1.945912971003001812e-01
7.317321767086416573e-01 2.264977555612499634e-03 7.254406980569503283e-01 2.737802571960213684e-03 -5.734973181289148014e-01 1.666504234795948003e-01 -9.188141437569008474e-01 1.932867277908406345e-01
7.328570491018248090e-01 2.263133460911617538e-03 7.240840983032531541e-01 2.740071552952412764e-03 -5.342012743466775238e-01 1.665644481096776874e-01 -9.238922025078831757e-01 1.933042023143870525e-01
7.328502898525656173e-01 2.289636654456756425e-03 7.243265663652466158e-01 2.692155754278767379e-03 -5.379863095207821910e-01 1.683266008406661407e-01 -9.000436018097995872e-01 1.904444039018445833e-01
7.327263483729484772e-01 2.299422790366067483e-03 7.248163715690916220e-01 2.675506200699691913e-03 -5.453789047155368497e-01 1.687252551668293743e-01 -8.817061071220347879e-01 1.897416051758792355e-01
7.328176599440605621e-01 2.301622015760859327e-03 7.247544713194061794e-01 2.673971073578125177e-03 -5.407159749847326724e-01 1.687591329722311351e-01 -8.856851170066856183e-01 1.897042790634241860e-01
7.328176599440605621e-01 2.301622015760859327e-03 7.247544713194061794e-01 2.673971073578125177e-03 -5.407159749847326724e-01 1.687591329722311351e-01 -8.856851170066856183e-01 1.897042790634241860e-01
7.326942968816708701e-01 2.306795967236599781e-03 7.250100016053055985e-01 2.671180788514321107e-03 -5.477972498097799514e-01 1.692620223649259625e-01 -8.685865061250321872e-01 1.894022707319049370e-01
7.327244889715208709e-01 2.311209235609585060e-03 7.250069662127412995e-01 2.668524135195292270e-03 -5.453950294795141263e-01 1.698296666086838991e-01 -8.673196109002301313e-01 1.889727523306753421e-01
7.324467674435339859e-01 2.319116216471486542e-03 7.250623391716120025e-01 2.656442614070237112e-03 -5.344881617149779274e-01 1.710161642314006747e-01 -8.969135874297006206e-01 1.873970164116933179e-01
7.329286762992979209e-01 2.335542448544537363e-03 7.249251902525097879e-01 2.645898807715369241e-03 -5.004774672726385321e-01 1.727705287380040255e-01 -9.020917303839155466e-01 1.868374157380884582e-01
7.322153561969322322e-01 2.322897497597408139e-03 7.257666695607198903e-01 2.662032810207633129e-03 -5.541230060387265510e-01 1.723937630884027072e-01 -8.394709073478358041e-01 1.862695196783334117e-01
7.313896197131709576e-01 2.317798964415166037e-03 7.265945055143211428e-01 2.666513358677882230e-03 -6.008195121287277507e-01 1.716227301144100659e-01 -8.055251862343069114e-01 1.872293903895772271e-01
7.315607680437483662e-01 2.323971853246120656e-03 7.263591932299837683e-01 2.666092673137614773e-03 -5.785537766405466353e-01 1.721355956199720483e-01 -8.303767129459774798e-01 1.871298278727311637e-01
7.314634531388159999e-01 2.306193053786652868e-03 7.262995395550619904e-01 2.669104676650902244e-03 -5.834117295949636794e-01 1.703006220246641167e-01 -8.396904616904625751e-01 1.881007871088880845e-01
7.314780571766512640e-01 2.294248198439996240e-03 7.264171696654749821e-01 2.660087037719205579e-03 -5.758873398751076511e-01 1.671299352554189710e-01 -8.502169177555913837e-01 1.898728623959765049e-01
7.304926499882936630e-01 2.245538204380074111e-03 7.267370136855059171e-01 2.726643651394526809e-03 -6.229507228029064203e-01 1.660616656664422597e-01 -8.612181342703171261e-01 1.905625813726378737e-01
