# This is the data for the Hubble and q0 maps for the following parameters: 
#  768 points, q0f= -0.574, h0f= 0.7304, zup= 0.1, zdown= 0.01
# 
#  h0u h0u_err h0d h0d_err q0u q0u_err q0d q0d_err
7.290922491045483955e-01 2.252926894394482234e-03 7.294390580498303356e-01 2.707433290053640369e-03 -6.525109441972430924e-01 1.558304985808111609e-01 -7.934911183451276440e-01 2.086750056673884191e-01
7.277902773920067458e-01 2.289962853902442665e-03 7.321440932310632199e-01 2.683321584385256996e-03 -7.250094943078455589e-01 1.604638466510869554e-01 -5.979208030020795039e-01 2.007435126054563090e-01
7.276745281398956378e-01 2.293927607944600770e-03 7.323014727683307967e-01 2.703185920400417216e-03 -7.206901309688602542e-01 1.596087136445416554e-01 -5.920328179384990452e-01 2.048493899524044259e-01
7.267049129328873036e-01 2.281405591761539748e-03 7.334328950271143954e-01 2.695473015839496261e-03 -7.818580895176807655e-01 1.589740794937479218e-01 -5.029812546208161095e-01 2.046960258662301746e-01
7.269374682971261326e-01 2.301538976701165799e-03 7.328852413915644126e-01 2.653987940590926339e-03 -7.865389439391728965e-01 1.599806900428228651e-01 -5.155195306888656903e-01 2.022847026137001014e-01
7.265079908936575848e-01 2.309857376479303691e-03 7.334332322840609875e-01 2.638170392730490067e-03 -8.030776362992174677e-01 1.608087536099722936e-01 -4.904062025747852327e-01 2.005018767234037769e-01
7.265453344922342405e-01 2.327362682229705375e-03 7.336724860028480677e-01 2.605478875542161388e-03 -8.157985579764962525e-01 1.631818727888167952e-01 -4.693615712321374533e-01 1.943257139551693713e-01
7.260211815098083221e-01 2.332895915477591932e-03 7.341739442031613994e-01 2.587721693687701757e-03 -8.390540076652863721e-01 1.633399210932105494e-01 -4.577058178891539320e-01 1.941464241167714377e-01
7.259291570464411203e-01 2.294718735508240962e-03 7.348828878900699468e-01 2.655762338918312565e-03 -8.671823725056923005e-01 1.624901547991161044e-01 -3.844934397202569576e-01 1.961622353812805808e-01
7.256827035050064101e-01 2.294863506855698756e-03 7.352236468552313386e-01 2.654565725497870770e-03 -9.110097561194558935e-01 1.628602430233682397e-01 -3.168783522555955745e-01 1.952249081768500094e-01
7.245659416379008899e-01 2.253061349345441677e-03 7.369048342554999076e-01 2.706551837181044289e-03 -1.041644207614604190e+00 1.606682629447779009e-01 -7.754374629143642728e-02 2.007043314321893535e-01
7.254771819880149186e-01 2.259524817078791079e-03 7.346329059575211762e-01 2.700224096250172529e-03 -1.014615064650510323e+00 1.603344870318701987e-01 -1.976355935652778784e-01 1.982541091075502304e-01
7.254315879575200521e-01 2.245173183391487373e-03 7.349532508625669092e-01 2.730379014334958793e-03 -1.006972698366632057e+00 1.605294726482114631e-01 -2.128095535369327329e-01 1.981308011800043678e-01
7.263348437855322581e-01 2.232822587891591069e-03 7.336245887547109268e-01 2.731692635149875377e-03 -9.793400936806655466e-01 1.601093053461895843e-01 -2.616282347961241816e-01 1.981826535998491845e-01
7.265118476046460438e-01 2.316385450611728285e-03 7.322222238162764407e-01 2.591230946107204655e-03 -1.002007809497275304e+00 1.000000000000000000e+00 -4.005993573230904325e-01 1.806578565882104581e-01
7.278438046416322305e-01 2.329289462767528303e-03 7.300833057568850704e-01 2.587259321396313816e-03 -8.488602329846386407e-01 1.761318132106561019e-01 -6.188683895225958187e-01 1.773586964185080717e-01
7.283812008040585484e-01 2.300552499669734820e-03 7.298234546012867252e-01 2.654319160919961854e-03 -7.782675891904979881e-01 1.692120895167353034e-01 -6.644226758971520930e-01 1.878372713669030913e-01
7.305083041720378256e-01 2.267308203586545189e-03 7.263006595156217271e-01 2.734276118990274125e-03 -6.158115430349343500e-01 1.663919566167074982e-01 -9.325278529866406485e-01 1.936876930911566597e-01
7.317210037729517946e-01 2.286541742100326943e-03 7.255873299426112144e-01 2.710912915255085914e-03 -5.929592971610053720e-01 1.680539258256825430e-01 -8.849904093790756932e-01 1.917485245286269513e-01
7.327943106542830209e-01 2.296581820869238698e-03 7.245315894700804504e-01 2.682962900320435065e-03 -5.364851260459450044e-01 1.685467205124919210e-01 -9.048775227425396306e-01 1.902330719112941271e-01
7.327879117254024743e-01 2.302270478066291773e-03 7.248892187838252843e-01 2.671956148828902831e-03 -5.391789614336318648e-01 1.687830909707292992e-01 -8.821629923219833636e-01 1.896593858923955045e-01
7.327896077043064560e-01 2.312856838497304862e-03 7.250261706942118245e-01 2.669716996466224134e-03 -5.420874882431990782e-01 1.696469497875619792e-01 -8.678116010877402475e-01 1.893020114566706380e-01
7.329387291627744716e-01 2.319179098836549827e-03 7.249819035753818364e-01 2.666081602739141417e-03 -5.284144062767744954e-01 1.704093202093222015e-01 -8.723860346636288510e-01 1.887292806512783638e-01
7.325890787561261108e-01 2.337599745559100668e-03 7.256209692598440952e-01 2.632120932385879387e-03 -5.274117648191769536e-01 1.724776700916772487e-01 -8.543435560095766768e-01 1.852384862868738935e-01
7.315732286546605678e-01 2.333464183043411095e-03 7.265646023101085538e-01 2.654357649607556532e-03 -5.821507101569801668e-01 1.725739287560898727e-01 -8.149908490798364324e-01 1.867022321191960377e-01
7.318184940752774370e-01 2.294130199115091296e-03 7.260119159180565829e-01 2.666415041391823233e-03 -5.496546124305438097e-01 1.672034631386117298e-01 -8.785404256927196176e-01 1.900941475428501171e-01
7.314385145218708084e-01 2.285061723164291594e-03 7.255980723935774312e-01 2.663356771287425390e-03 -5.697595935362275155e-01 1.684374651216501984e-01 -9.260652227903106715e-01 1.874596332753069861e-01
7.302214645938289728e-01 2.288120974665407235e-03 7.275788875351814067e-01 2.644242203158289443e-03 -5.695027860107220175e-01 1.666911205015564335e-01 -8.945316695627997250e-01 1.876897268201195568e-01
7.305383919012772287e-01 2.308853212908683773e-03 7.272144800540079057e-01 2.622964053975914214e-03 -5.761055813566168249e-01 1.729245546584643467e-01 -8.553289202863370022e-01 1.802224740508185374e-01
7.295545495802958635e-01 2.297662846882160981e-03 7.283654619163150157e-01 2.647301317211713835e-03 -5.654176495195917251e-01 1.667635414647440362e-01 -9.047858487977814557e-01 1.882881659500483251e-01
7.296779993185432689e-01 2.245995338666412818e-03 7.286070817980135894e-01 2.738231652644106985e-03 -5.091257023049361452e-01 1.591466591007900111e-01 -9.901874502361800445e-01 1.000000000000000000e+00
7.288895995882762602e-01 2.245956630070864747e-03 7.293648829246157650e-01 2.744550609569851307e-03 -6.270918238735965211e-01 1.566250061912864977e-01 -8.505629140627094520e-01 2.080975680073835210e-01
7.294402039680099037e-01 2.261610775687589083e-03 7.286125125651974344e-01 2.703133007871701913e-03 -6.333653838413664250e-01 1.570161076564970948e-01 -8.483126249394374874e-01 2.066870707748802993e-01
7.278208921569422341e-01 2.314601925808572498e-03 7.317134107807942156e-01 2.631765023798241909e-03 -7.284036814685215244e-01 1.624641796410823957e-01 -6.171581312736920122e-01 1.966163288514351515e-01
7.273399271702508662e-01 2.343732811786744443e-03 7.324218930687939055e-01 2.616803610189352182e-03 -7.542146550586216192e-01 1.648314214319531179e-01 -5.782908536338612349e-01 1.941361828836575265e-01
7.263814145172624581e-01 2.343369802866564558e-03 7.334483348257836433e-01 2.609944868912489595e-03 -8.129851275858751558e-01 1.662572854886471274e-01 -5.088328413666238781e-01 1.915122802273857283e-01
7.269379239834864448e-01 2.454103194536027925e-03 7.322712033688021371e-01 2.490800437268082031e-03 -7.627954206061970943e-01 1.771360055834965141e-01 -5.899686900057611316e-01 1.797818612034088881e-01
7.272084736764775625e-01 2.444426916381769923e-03 7.328254099917026476e-01 2.500702588798186469e-03 -7.299550623931431170e-01 1.719616160360991630e-01 -5.718790736832316535e-01 1.855397978147959037e-01
7.267130399409659214e-01 2.424710682988347361e-03 7.332878016965308499e-01 2.499398502420598946e-03 -7.686772564345374370e-01 1.699652285205254798e-01 -5.287297028844706315e-01 1.860755044367706779e-01
7.255605536922573595e-01 2.342112280919099107e-03 7.346154436595808690e-01 2.571918625685313316e-03 -8.748949729314152712e-01 1.642527259137529227e-01 -4.135756655090847000e-01 1.924221073894568923e-01
7.248157341369160234e-01 2.353949698191185134e-03 7.354122675248381258e-01 2.556952242294121755e-03 -9.608833667048763960e-01 1.667033521598509649e-01 -3.072531854771252124e-01 1.887050504785385552e-01
7.249860244981773949e-01 2.300931383255992897e-03 7.360335952662739878e-01 2.639784827877464553e-03 -9.902988472073174231e-01 1.622124102550194236e-01 -1.722652117042634823e-01 1.965064021778680503e-01
7.237188191559107420e-01 2.268286617804900554e-03 7.372354326758234766e-01 2.672831802068825497e-03 -1.131426573972352134e+00 1.628338873078787608e-01 -2.716993691325375257e-02 1.959268437660013629e-01
7.253746554095201748e-01 2.279747720923026941e-03 7.339224148663462399e-01 2.656026309703318680e-03 -1.016594185791291238e+00 1.621159034016295131e-01 -2.545221278595143910e-01 1.947774059017862713e-01
7.250565693283282931e-01 2.235337768793458149e-03 7.352141140017378618e-01 2.722251647318631607e-03 -1.031982884247105936e+00 1.608763300527447371e-01 -1.849982691163494508e-01 1.985492673010897657e-01
7.262488434654511549e-01 2.258254184929646153e-03 7.331629400963866061e-01 2.683230331503519504e-03 -9.869446164065213134e-01 1.627968420424348306e-01 -3.124900575499647837e-01 1.925794960783860921e-01
7.266811083530066995e-01 2.340548672553906251e-03 7.316843256215784796e-01 2.567663876488090850e-03 -9.880274173550503969e-01 1.743057256603824656e-01 -4.475964778228883612e-01 1.778756917459216047e-01
7.282503178794358378e-01 2.327522372119560264e-03 7.297683512977012343e-01 2.604375194681300514e-03 -7.869200091522491336e-01 1.726357233755671239e-01 -6.654818152383183971e-01 1.828030079566800303e-01
7.297021129853206167e-01 2.305130734897596189e-03 7.275483758419392100e-01 2.671003189214606575e-03 -6.938722396979540852e-01 1.688002173032435715e-01 -8.242481672294885708e-01 1.903811899414933895e-01
7.312063975846090358e-01 2.300738501445987252e-03 7.260941038204994369e-01 2.683426981786249561e-03 -6.241620342485304507e-01 1.686667248131264452e-01 -8.771518853795247095e-01 1.905250333484740377e-01
7.322007541781192508e-01 2.290899262222878281e-03 7.251889176291296257e-01 2.687996507886480924e-03 -5.591720599762319832e-01 1.680546751085763846e-01 -9.098376070968935414e-01 1.906909474380865943e-01
7.326101290833965107e-01 2.311094478086080355e-03 7.251369497141160192e-01 2.670933001818193066e-03 -5.506909019271019057e-01 1.695846875189846170e-01 -8.673322320792923312e-01 1.893745747244817978e-01
7.327896077043064560e-01 2.312856838497304862e-03 7.250261706942118245e-01 2.669716996466224134e-03 -5.420874882431990782e-01 1.696469497875619792e-01 -8.678116010877402475e-01 1.893020114566706380e-01
7.327896077043064560e-01 2.312856838497304862e-03 7.250261706942118245e-01 2.669716996466224134e-03 -5.420874882431990782e-01 1.696469497875619792e-01 -8.678116010877402475e-01 1.893020114566706380e-01
7.327548593492976270e-01 2.331672354800856141e-03 7.255738747920948972e-01 2.647945205080802240e-03 -5.400395735186859225e-01 1.709262335212906603e-01 -8.421851622226821377e-01 1.878443126352649928e-01
7.322775720831555812e-01 2.352717386461499350e-03 7.263665009379363102e-01 2.624624744963373855e-03 -5.558443331250173536e-01 1.726509746371631959e-01 -8.074322133876142837e-01 1.858205408753063337e-01
7.322436107416065987e-01 2.327437060403000219e-03 7.259399006031279633e-01 2.632390727022555083e-03 -5.292235611130807760e-01 1.694585816600433226e-01 -8.761256023390866510e-01 1.880899821649633930e-01
7.327863131177015932e-01 2.293710666758654385e-03 7.244489480886378008e-01 2.654420966881640073e-03 -4.608560742731460658e-01 1.688948908848403041e-01 -1.009403078164252010e+00 1.876962999198246163e-01
7.318395681440438283e-01 2.354324953636853165e-03 7.260871453524786467e-01 2.553019407684660024e-03 -5.095041436305518534e-01 1.745147090713916604e-01 -9.212491289700469599e-01 1.785248574459709636e-01
7.306577350714743568e-01 2.317480236120983243e-03 7.275733961581973830e-01 2.598950572177407062e-03 -5.459261161625253989e-01 1.717068177333024859e-01 -8.563330137229735461e-01 1.811568527172452980e-01
7.311322638665804785e-01 2.332835796378126322e-03 7.271846105436540197e-01 2.586210340387540881e-03 -4.984131895879287955e-01 1.716909626769007879e-01 -9.106833250358384868e-01 1.812943349037553498e-01
7.297236681850278739e-01 2.301829317113275337e-03 7.283882897696604131e-01 2.646175396222973011e-03 -5.054108993918703385e-01 1.677154377134867369e-01 -9.622880396350275145e-01 1.872126449957076944e-01
7.300542017267493966e-01 2.254818398101785058e-03 7.276240283616449700e-01 2.718235994626495150e-03 -4.733314163654870899e-01 1.595736222690126160e-01 -1.094432682501378151e+00 2.051250409914504858e-01
7.296000792490532350e-01 2.274048282480508904e-03 7.284040741527335605e-01 2.683953318117681276e-03 -6.017518305316326144e-01 1.578357008249817173e-01 -8.949955214518122704e-01 2.048517405898792887e-01
7.289365148604750599e-01 2.347213289320479804e-03 7.294534078331259552e-01 2.570759444470488778e-03 -6.727455810373929035e-01 1.658136003902475064e-01 -7.477152784328296997e-01 1.901684439672587379e-01
7.276625567297561048e-01 2.428320492511551378e-03 7.319799656584963232e-01 2.526086131555283464e-03 -7.063305908098845842e-01 1.734988866367958016e-01 -6.321228177317029795e-01 1.838850505141054470e-01
7.275072576828770510e-01 2.453735257010789244e-03 7.315246264565103962e-01 2.500989138147390999e-03 -7.413835891611396667e-01 1.761086333050119190e-01 -6.452491675494280710e-01 1.815728413134221619e-01
7.261907569351602199e-01 2.446902409781041062e-03 7.329397528091492475e-01 2.499905551004015600e-03 -8.219730421991103819e-01 1.762076924425316216e-01 -5.432509286549735972e-01 1.809360390673400154e-01
7.272522652180466451e-01 2.494157295854879976e-03 7.318366445312963764e-01 2.452208099292343003e-03 -7.361320074563196814e-01 1.794560624179804553e-01 -6.200610056535357240e-01 1.776055674068686141e-01
7.272197862638959398e-01 2.507669594762581763e-03 7.322259932667675164e-01 2.438673128960049813e-03 -7.474386887510331423e-01 1.799803517095712180e-01 -5.957320026386861977e-01 1.765791930299611678e-01
7.272028983957414816e-01 2.509857704630823628e-03 7.325347162360702491e-01 2.435030049331756048e-03 -7.072515015607280242e-01 1.750427089128315794e-01 -5.995537874797044475e-01 1.821082774369746360e-01
7.266448198711198403e-01 2.449502811310043989e-03 7.335243965583376768e-01 2.480397265628723948e-03 -7.908063286582461826e-01 1.726623397440885943e-01 -4.971511664253204232e-01 1.828612153115779793e-01
7.256978664794377920e-01 2.410231629813518704e-03 7.349567715918878807e-01 2.524961772033321433e-03 -8.323299099675898205e-01 1.705397120007035860e-01 -4.133405298048840604e-01 1.862464368269101667e-01
7.249014061405650855e-01 2.364489432608906164e-03 7.353307091759618830e-01 2.539800326841300162e-03 -9.595898130495146283e-01 1.666784698143066734e-01 -2.974057319513452313e-01 1.882125051305640340e-01
7.237593838649961642e-01 2.302793189665796551e-03 7.369846349200759317e-01 2.608131865713071620e-03 -1.092889008748852309e+00 1.622805925356587131e-01 -4.438973389909019185e-02 1.965231775322942576e-01
7.253118828428348763e-01 2.283068628664303417e-03 7.341756985335148311e-01 2.644330234350077396e-03 -1.029414317483910768e+00 1.628893996876592254e-01 -2.301244677290489038e-01 1.961427944816381830e-01
7.260421319255201400e-01 2.283112685367079397e-03 7.329523270270794644e-01 2.633522127632567395e-03 -9.852057468010858576e-01 1.613076520083000231e-01 -2.962934069836784534e-01 1.953530937719684946e-01
7.263229557222959931e-01 2.269891591410751110e-03 7.331569235269694840e-01 2.659372650471579069e-03 -9.977278100142763506e-01 1.629114914483744958e-01 -2.896100505662982383e-01 1.921478737586892471e-01
7.261137985665730987e-01 2.307524896865352851e-03 7.328508408608107594e-01 2.605137491354000880e-03 -1.033319989473542533e+00 1.724610693768317826e-01 -3.510747251517992717e-01 1.816631020966470167e-01
7.281538039400590190e-01 2.371210495992587611e-03 7.299091893456504110e-01 2.524530549983272990e-03 -8.103572002953167708e-01 1.786048428924429943e-01 -6.523909355645304275e-01 1.744101171099089742e-01
7.297418591042901248e-01 2.341161981626489752e-03 7.277883587995290782e-01 2.591869987675206061e-03 -7.017245702928445183e-01 1.725361272196387630e-01 -7.874326171909066252e-01 1.833789558014952414e-01
7.312459063413199178e-01 2.356314677364267952e-03 7.257446059721383014e-01 2.582765029238615322e-03 -6.107633398851285422e-01 1.720265721249990831e-01 -9.081195590039887744e-01 1.853227476883360092e-01
7.313975783263589880e-01 2.309046284068189906e-03 7.258959434111208475e-01 2.669122281603299607e-03 -6.107650048696183775e-01 1.689473280720186765e-01 -8.846052134272576195e-01 1.900826278284673265e-01
7.328004079705739970e-01 2.304421023878459179e-03 7.247664870695731398e-01 2.681449810648877698e-03 -5.327972086202280577e-01 1.695269195339327850e-01 -9.048941061645388029e-01 1.895280723935056644e-01
7.327896077043064560e-01 2.312856838497304862e-03 7.250261706942118245e-01 2.669716996466224134e-03 -5.420874882431990782e-01 1.696469497875619792e-01 -8.678116010877402475e-01 1.893020114566706380e-01
7.327896077043064560e-01 2.312856838497304862e-03 7.250261706942118245e-01 2.669716996466224134e-03 -5.420874882431990782e-01 1.696469497875619792e-01 -8.678116010877402475e-01 1.893020114566706380e-01
7.323154963877679391e-01 2.319111617032296353e-03 7.258265232031362313e-01 2.657490188531302748e-03 -5.688883774659980741e-01 1.700047788442670404e-01 -8.248237368372117739e-01 1.885455396460233857e-01
7.328068393817562809e-01 2.332151647077095220e-03 7.256806531748112299e-01 2.639214994657725511e-03 -5.414372680824547368e-01 1.713740064250317552e-01 -8.202059202540590288e-01 1.865237445966704266e-01
7.324450195399686558e-01 2.347967765384610574e-03 7.261708123203592935e-01 2.632546164308084431e-03 -5.469046449908246954e-01 1.723831247407426326e-01 -8.167119869401825438e-01 1.862230962068754103e-01
7.324329725207662234e-01 2.308825562701335207e-03 7.256431219251231468e-01 2.650321864874188079e-03 -5.063404135289762964e-01 1.675534961509360099e-01 -9.085438650576048714e-01 1.897387171751301616e-01
7.326779760201695968e-01 2.354301957410314273e-03 7.249901975463449721e-01 2.568226262098820354e-03 -4.598650457086013721e-01 1.760777240103145458e-01 -9.783528263485334886e-01 1.794441846206659419e-01
7.323408082450614254e-01 2.349206052533814055e-03 7.260617712615135000e-01 2.555967296472058409e-03 -4.601308493789102450e-01 1.747073134514668113e-01 -9.321405380285645581e-01 1.782695095384945194e-01
7.310606597444430088e-01 2.347419967222006375e-03 7.274162972130985283e-01 2.558677162768550027e-03 -5.416462709509256568e-01 1.740557548692298617e-01 -8.473828918101998786e-01 1.784870232423691194e-01
7.292752705723780648e-01 2.336195675771539099e-03 7.291020319362926383e-01 2.579283269071729230e-03 -5.800210836492188937e-01 1.690408052108162695e-01 -8.616432268905630520e-01 1.846366928916019223e-01
7.297984858963258992e-01 2.270259224479843300e-03 7.280185102060076074e-01 2.685034811078482794e-03 -4.909894984493558545e-01 1.603326838379271757e-01 -1.051269790300653595e+00 2.004866616240175980e-01
7.300975706980434854e-01 2.289400019975257154e-03 7.273853957324432074e-01 2.627662014872099005e-03 -5.691703478353513646e-01 1.585157844407987793e-01 -9.639700820844187001e-01 2.002532783018585449e-01
7.298615972993008905e-01 2.385102308951730574e-03 7.282934816760242569e-01 2.542833994608783774e-03 -5.952253898638029117e-01 1.662216105722307824e-01 -8.710692856009892848e-01 1.911401791690618968e-01
7.268684286123435756e-01 2.442703455112053140e-03 7.319241179411136722e-01 2.489601552818429629e-03 -7.536831229750233785e-01 1.719802710216801200e-01 -6.405855996232523442e-01 1.839527329633694197e-01
7.277217340976637194e-01 2.450816903911745559e-03 7.315169657651119373e-01 2.501278035679659322e-03 -7.076165262815933277e-01 1.743705994312705065e-01 -6.676332998876557401e-01 1.826859177614492402e-01
7.261727806059832258e-01 2.436393127111073642e-03 7.329023317555929395e-01 2.504256640298161991e-03 -8.216014415086629885e-01 1.750766483964763809e-01 -5.564481565090600990e-01 1.815416221397820051e-01
7.272518280194333329e-01 2.518344053431946852e-03 7.318800565291424531e-01 2.415309960653626992e-03 -7.340414863327707762e-01 1.796506597197018162e-01 -6.228187849116463282e-01 1.763834761356596892e-01
7.265672304552143190e-01 2.558075486531125649e-03 7.326428197595376002e-01 2.393372451686547487e-03 -7.779644907681629862e-01 1.831067377265580276e-01 -5.618459113958083062e-01 1.741343073145723841e-01
7.264987802556439611e-01 2.545061995819101596e-03 7.330206203949879429e-01 2.403517882646441159e-03 -7.827618033025520727e-01 1.791097656709464137e-01 -5.254374491016416959e-01 1.772163257698009253e-01
7.260041705498899711e-01 2.462638331161786428e-03 7.342426713094615254e-01 2.467711618897727808e-03 -8.260036397959533705e-01 1.739722754485508449e-01 -4.411780995674299821e-01 1.810017816076127939e-01
7.256642433433035944e-01 2.408429718068258625e-03 7.347418277106222417e-01 2.518851232790361976e-03 -8.459359423544596801e-01 1.698812739575810415e-01 -4.112051545686213894e-01 1.867504685947773968e-01
7.244349592073672239e-01 2.347106191656872943e-03 7.357980885148014405e-01 2.558369930347836971e-03 -1.030304305060220971e+00 1.659271372516001042e-01 -1.786165503344867567e-01 1.911609230721185992e-01
7.244167804090780871e-01 2.285432191449982605e-03 7.360302356708171567e-01 2.631624365525964907e-03 -1.060333063288439348e+00 1.621546804413976084e-01 -1.288165585223497445e-01 1.969291978205189864e-01
7.266159629758485172e-01 2.334448635493389500e-03 7.323659645691348308e-01 2.565286042397868158e-03 -9.529807206772790140e-01 1.645287980521978888e-01 -3.519931061122378302e-01 1.896967681230082026e-01
7.266444634258039104e-01 2.302972259481589345e-03 7.322076064209852575e-01 2.606579676681143338e-03 -9.186594375873734508e-01 1.644633296509745435e-01 -4.298454548687027366e-01 1.892224278485522271e-01
7.262582163700149751e-01 2.293008860360806062e-03 7.329706244536877691e-01 2.620565238260871583e-03 -1.011105062080571715e+00 1.642122780858767672e-01 -2.954896456755113365e-01 1.902774977063914075e-01
7.258163013069474090e-01 2.348886437915650473e-03 7.327208245799770037e-01 2.558641515008177984e-03 -1.090725048320652979e+00 1.776099663682247087e-01 -3.459284268898229486e-01 1.766735131037346640e-01
7.286946678091185126e-01 2.356368951053621884e-03 7.292283728167652246e-01 2.565380097646788142e-03 -7.871112982209061970e-01 1.764903421243979864e-01 -6.829051344773224841e-01 1.783562804513338373e-01
7.314010399641378557e-01 2.374526274529554538e-03 7.257517519616849544e-01 2.571570071823433504e-03 -6.134648649155667322e-01 1.753143273697998494e-01 -8.821358656591649083e-01 1.818782525585458665e-01
7.313709746087674324e-01 2.357121932203489964e-03 7.261751843691778285e-01 2.581141798632554524e-03 -6.094701374076741951e-01 1.719234145407883552e-01 -8.763016014341256099e-01 1.852181755623613368e-01
7.317810804249733625e-01 2.306418086576100205e-03 7.257431883772109682e-01 2.678671339130658108e-03 -5.800747322797913386e-01 1.691147970390998734e-01 -8.905022013011143489e-01 1.901685688966188448e-01
7.323658262619926473e-01 2.310895639170237447e-03 7.253952794723077524e-01 2.670820512517111615e-03 -5.454076172307610326e-01 1.697520839453152131e-01 -8.764193250540336377e-01 1.892811632750213136e-01
7.327885243902413359e-01 2.312309636953264677e-03 7.250274129652207744e-01 2.669620246397251713e-03 -5.420921230650779243e-01 1.696553014059086484e-01 -8.658114665203217042e-01 1.893097054174933402e-01
7.327896077043064560e-01 2.312856838497304862e-03 7.250261706942118245e-01 2.669716996466224134e-03 -5.420874882431990782e-01 1.696469497875619792e-01 -8.678116010877402475e-01 1.893020114566706380e-01
7.327137728690557017e-01 2.333791003210586301e-03 7.256361193253741959e-01 2.646204900210057630e-03 -5.398913613077711560e-01 1.710054685393169460e-01 -8.429273821162864833e-01 1.877927762553879276e-01
7.332849326542760782e-01 2.361253846283064683e-03 7.254105430227848483e-01 2.605191943492264541e-03 -5.189541849228007653e-01 1.723625700813497252e-01 -8.439561131713272379e-01 1.854938926311079095e-01
7.321132440124706875e-01 2.337481502199262838e-03 7.265833446986078581e-01 2.615310805382309485e-03 -5.338289719708956271e-01 1.693628986883188303e-01 -8.434239119915657446e-01 1.875030884931362107e-01
7.334328919092979460e-01 2.359545560575119095e-03 7.246686002540595473e-01 2.577428009144823885e-03 -4.106587504162714786e-01 1.757580558164769657e-01 -9.756530795405309320e-01 1.793485639649432528e-01
7.337644695189095012e-01 2.377063264405978454e-03 7.243574202109636095e-01 2.527894377519112040e-03 -3.498336895396299551e-01 1.772415749223549275e-01 -1.031829044581980881e+00 1.774184821896157283e-01
7.315372185617438072e-01 2.374640580709459162e-03 7.270034629193078413e-01 2.519367718341559200e-03 -5.110327400741371262e-01 1.751622182865819333e-01 -8.712271792036511142e-01 1.771348207278883591e-01
7.313381562902190325e-01 2.372288644280754789e-03 7.269347055222711296e-01 2.516352387240608415e-03 -4.724085759368815141e-01 1.732177790051914745e-01 -9.387299799539217116e-01 1.776781244263162529e-01
7.300016896181269477e-01 2.335255629130863347e-03 7.282655563624366168e-01 2.572017311707042782e-03 -4.908634789363100492e-01 1.682535025278007745e-01 -9.651156073231483834e-01 1.843841784796161620e-01
7.313824344439717740e-01 2.327930827294214661e-03 7.260328322306608406e-01 2.575956219285324179e-03 -4.135087834922310246e-01 1.612645409911390715e-01 -1.145443874207237256e+00 1.962264635084662590e-01
7.298490306110284598e-01 2.405731198431999927e-03 7.281496227368237095e-01 2.518012013908667648e-03 -5.579266025596291145e-01 1.671629331635001159e-01 -9.284314936759389125e-01 1.893801944067932397e-01
7.277518383091375886e-01 2.426388105935769514e-03 7.307129751992065270e-01 2.495354917015037231e-03 -7.005688725804498640e-01 1.715700551229594473e-01 -7.214573684805140052e-01 1.839874720830719512e-01
7.278301666566385775e-01 2.458618162109484345e-03 7.310982863800077336e-01 2.481064767904204472e-03 -7.129137123406824594e-01 1.744220850659953248e-01 -6.756405085634042962e-01 1.822926125748560722e-01
7.264299629024614235e-01 2.462320995174065164e-03 7.320196195565905617e-01 2.470695450539294857e-03 -8.077347005892469012e-01 1.762420002160725585e-01 -6.125251918379942540e-01 1.805693101842157644e-01
7.273687889940123608e-01 2.479166570596036661e-03 7.314552119547218512e-01 2.462219954698419144e-03 -7.365166562698113317e-01 1.776502630803955263e-01 -6.484415923354616140e-01 1.792154611527897456e-01
7.265065342516402458e-01 2.546223242853693121e-03 7.316158693855464579e-01 2.400609120457007379e-03 -8.045926605121090924e-01 1.818889653724659883e-01 -6.256036133619773398e-01 1.754637392167490706e-01
7.265188097065159445e-01 2.570297422235582902e-03 7.323393617329141403e-01 2.375265836123862957e-03 -7.748521645329826679e-01 1.830926218401483230e-01 -5.874590188263618673e-01 1.737570289193814399e-01
7.266892954955436190e-01 2.567152869193770406e-03 7.326786080268324897e-01 2.388469505834877292e-03 -7.528086474597963651e-01 1.821255814423638764e-01 -5.656515362665729407e-01 1.750977259875929892e-01
7.259877722942340572e-01 2.537111938248039038e-03 7.336013374156727940e-01 2.403191836896842026e-03 -8.168329036666738263e-01 1.789436625387939572e-01 -4.832696394356117420e-01 1.771330338082416356e-01
7.258040729428751892e-01 2.488763661122369696e-03 7.339853184086675419e-01 2.436031023321461909e-03 -8.239931681664740548e-01 1.761796159470343792e-01 -4.697400988610777040e-01 1.786380376788563318e-01
7.259193450521790325e-01 2.426253995094685215e-03 7.341828083015186079e-01 2.481862929823135631e-03 -8.674953416967061681e-01 1.708701579003443216e-01 -4.045213051603650523e-01 1.828434217568608022e-01
7.245509906873361938e-01 2.383006362716817966e-03 7.357312650025989997e-01 2.508842439388350200e-03 -9.855438301320575967e-01 1.663741054674382769e-01 -2.396105078430133539e-01 1.871934871971627501e-01
7.246344606642461939e-01 2.323473586730906426e-03 7.350723552694646834e-01 2.568701147606936280e-03 -1.069261031491231861e+00 1.650988725435625082e-01 -1.718538579110012177e-01 1.910378313965384045e-01
7.274959074961935279e-01 2.327690355686910795e-03 7.312032641480280537e-01 2.584585837250141099e-03 -9.026141435154683146e-01 1.646036956006397267e-01 -4.248918156188911666e-01 1.912767489543223398e-01
