# This is the data for the dw statistics for the following parameters: 
#  3072 points, q0f= -0.574, h0f= 0.678, zup= 0.1, zdown= 0.0
#  dw_up dw_down
8.097830085943944489e-01 1.174781157492334138e+00
8.146645883602287030e-01 1.164713934249141714e+00
8.158895373050665256e-01 1.157164330073697345e+00
8.341790242975976044e-01 1.176232810150679375e+00
8.565220280624025184e-01 1.144845733390029485e+00
8.596008311550767944e-01 1.134465405565812990e+00
8.949250301670244045e-01 1.051645533552669765e+00
9.284176474449007399e-01 1.024818353282071159e+00
9.263575200351433780e-01 1.035332433470250946e+00
9.236120076871824347e-01 1.046209440510266431e+00
9.062327787298637416e-01 1.031640685201464347e+00
9.118478703606726077e-01 1.033172744646303487e+00
9.305818630301632144e-01 1.012153248734142919e+00
9.472079639668914419e-01 1.016181534655044238e+00
9.560363611356648139e-01 1.010609501608963567e+00
9.708976583880578604e-01 1.072777099021793079e+00
9.478359797415121246e-01 9.733600168655490714e-01
9.658535795494996856e-01 9.629407157803416828e-01
9.799455427555516795e-01 9.378815662477373305e-01
1.026703950031165880e+00 9.155862993989876131e-01
1.030536884142455589e+00 8.714662131927972677e-01
9.932940258530316147e-01 8.701892607646173339e-01
1.004996191295768559e+00 8.102432376817456650e-01
9.654247264780582150e-01 8.195712428527542892e-01
9.710809652343740384e-01 7.918571017030817671e-01
1.019082496299039686e+00 7.536683400347253814e-01
1.031218627036212698e+00 7.842565415315557731e-01
1.028509957399186270e+00 7.820697825998473851e-01
1.020079824487760467e+00 7.688911911238541785e-01
9.634788452215110599e-01 8.342401987121380591e-01
9.749862438672396436e-01 8.358288849800201703e-01
9.819251277254530397e-01 8.435837552530963679e-01
9.981877262910801019e-01 8.357234079716454600e-01
9.890214732765236771e-01 8.684297801813248840e-01
9.968764808882514261e-01 8.613332562047421037e-01
9.965885441635662367e-01 8.784992891717038344e-01
1.028139381614953773e+00 8.177260253608786833e-01
9.891067585629836900e-01 8.387671107381606816e-01
1.012827542052001206e+00 8.533916953094802249e-01
1.005292169128398472e+00 8.366179238870702362e-01
9.979360863625816869e-01 8.477033795048274367e-01
9.875780336568629192e-01 8.872426940193464118e-01
9.479619225371253011e-01 9.614227971373684456e-01
9.477828018652815212e-01 9.318020615822818487e-01
9.205087483840188600e-01 9.639805654282038727e-01
9.626138480860747526e-01 9.778051771745929210e-01
9.960690120311895823e-01 9.322632414568716719e-01
9.651275306140997268e-01 9.192416815542382436e-01
9.573214867645167825e-01 9.557837578578393112e-01
9.731069165318432246e-01 9.805370872760251766e-01
8.880858578682566673e-01 1.086072295144497657e+00
7.746486130298433359e-01 1.095423262239012319e+00
7.818072880445890993e-01 1.054595709413270077e+00
7.837306950839361130e-01 1.118908711857085292e+00
8.118011695786025994e-01 1.243906764843135448e+00
8.653685335941417867e-01 1.120869051070193301e+00
8.202098637773437284e-01 1.160617432169078311e+00
7.772713093617712454e-01 1.213336476748251513e+00
7.803811699710557770e-01 1.226174829606171413e+00
7.825377695555016944e-01 1.198405311948114393e+00
7.726302281788569593e-01 1.192619267914923675e+00
7.825833395063273024e-01 1.177500435985556093e+00
8.064620900406583859e-01 1.177568748747110039e+00
8.146645883602287030e-01 1.164713934249141714e+00
8.129437178006272413e-01 1.160301528365201396e+00
8.129437178006272413e-01 1.160301528365201396e+00
8.158895373050665256e-01 1.157164330073697345e+00
8.305022683334987166e-01 1.166450544498826902e+00
8.456102635894663377e-01 1.145611932798135335e+00
8.619783468763272394e-01 1.141538856628212306e+00
8.960995401848779185e-01 1.049809904408228522e+00
9.243227320726737917e-01 1.042108582782595994e+00
9.221670182428831630e-01 1.043139930370861723e+00
9.006732062008954154e-01 1.045596521584411631e+00
9.150047289536999973e-01 1.042510189124707054e+00
9.168795094250802302e-01 1.048129117522030862e+00
9.839751549908768435e-01 1.007282050230149828e+00
9.772917879767190064e-01 1.010841635814372141e+00
9.691936747644205319e-01 1.021955539680963421e+00
9.685576583668451534e-01 1.030676135645029579e+00
9.613115879544852360e-01 9.373085337803438444e-01
1.010348171152563923e+00 9.282093401579237790e-01
9.895870476304519103e-01 9.172265404113366660e-01
9.997702791745041173e-01 9.182901128265521518e-01
1.005672932123561125e+00 8.811848932881017893e-01
1.018227635644070039e+00 8.135907863551973263e-01
9.603615988269268433e-01 8.282336954936978524e-01
9.687352067398530275e-01 7.954806018510659493e-01
1.031743114645080839e+00 7.981262816455425568e-01
1.039384698501901072e+00 7.826190433944568703e-01
1.031114784687923613e+00 7.712719484222732014e-01
1.023443502149174122e+00 7.681637170300221751e-01
9.455736730602788409e-01 8.318191244236537996e-01
9.487759716326483739e-01 8.294488472307046667e-01
1.001871315053003642e+00 8.294247787509182457e-01
1.029326641472530834e+00 7.823733025693490051e-01
1.027506969325045816e+00 7.639037778832664660e-01
1.047934916512628600e+00 7.974789714432113374e-01
1.079292283207914149e+00 7.903982868023583519e-01
1.012142274026722522e+00 8.487612099729929804e-01
1.018257578862524770e+00 8.302316398583137191e-01
1.031212152998336906e+00 8.102861254184804407e-01
1.022721742793041066e+00 8.381613285818083625e-01
1.022174794832089395e+00 8.401503798642713239e-01
1.027016021165154669e+00 7.915918826890893101e-01
1.004052045932016357e+00 8.446004217356619659e-01
9.654611310657805756e-01 9.253093515546099157e-01
9.502067215783026599e-01 9.317312536530893974e-01
9.297328117979506423e-01 9.348147055343976053e-01
9.066008638240877771e-01 9.570906954549447399e-01
9.675919104072338017e-01 9.729921062139283983e-01
1.012049837272492425e+00 9.550502129321293276e-01
9.671515273122982537e-01 9.423471763787549804e-01
9.614291599228337315e-01 9.892160091517977483e-01
9.464148204628012317e-01 1.025371322423842102e+00
8.636757607104942336e-01 1.119505770009933565e+00
7.761198625184161370e-01 1.077523430273772842e+00
7.883279704942071087e-01 1.066441471900191340e+00
8.102849249559666012e-01 1.229031494685010495e+00
8.178024219940859263e-01 1.229829452431017600e+00
8.309215990552024644e-01 1.136023764826794347e+00
7.826394153303746215e-01 1.192496112361286276e+00
7.786543455542435099e-01 1.205753430525921210e+00
7.832560699851538466e-01 1.225690463414057074e+00
7.877912046185736594e-01 1.183379432055277958e+00
7.879170582529344546e-01 1.176427549771168701e+00
8.123537606938979749e-01 1.162840442273755492e+00
8.129437178006272413e-01 1.160301528365201396e+00
8.129437178006272413e-01 1.160301528365201396e+00
8.129437178006272413e-01 1.160301528365201396e+00
8.129437178006272413e-01 1.160301528365201396e+00
8.158895373050665256e-01 1.157164330073697345e+00
8.293753271910373481e-01 1.167322757294276370e+00
8.368328799962692077e-01 1.159627665127908491e+00
9.008977474867467805e-01 1.083333684048889411e+00
9.279005172041180360e-01 1.020828445052092137e+00
9.278924600696188962e-01 1.048783262482668732e+00
9.221942970550778274e-01 1.046791972566095685e+00
8.879469174921009733e-01 1.067248582549742864e+00
9.215908531219744182e-01 1.045352434902827143e+00
9.381774307134120860e-01 1.030953469332749117e+00
9.939141343532453821e-01 9.937177328805198995e-01
9.479265598179108521e-01 1.048222342157097087e+00
9.582088857981525543e-01 1.030658700874588218e+00
9.817408841881327675e-01 9.378698004216180495e-01
9.800186223192349777e-01 9.361875604440811349e-01
9.492086570334946627e-01 9.162602184117328852e-01
1.014588258542918231e+00 9.074606688155293366e-01
9.954772296978983137e-01 8.778052598881430635e-01
9.807269080142702045e-01 8.727276102704242255e-01
9.460950765161461051e-01 8.282399035709065993e-01
9.642877260962535724e-01 8.018358870985763387e-01
1.005130482859611707e+00 8.097112399860181275e-01
1.014293842258970457e+00 7.907831302363209636e-01
1.018479739129156236e+00 7.734938758520411017e-01
1.016074159278351763e+00 7.575864469861839368e-01
1.013029189153682896e+00 7.782283020287922293e-01
9.805972185369740135e-01 7.844401140667141004e-01
1.023825854127928592e+00 7.800888255333394694e-01
1.025512213539604423e+00 7.862353319255240836e-01
1.014989876039273264e+00 8.150670953053104073e-01
1.053029582862217595e+00 8.021345504233854395e-01
1.046956854227038214e+00 8.237349688419307592e-01
1.045424896164414363e+00 8.099972089130750286e-01
1.053876201241825905e+00 7.844056128611427425e-01
1.015417456583850964e+00 7.991450154553372265e-01
1.031824251557600824e+00 8.391772874352459999e-01
1.018065872176279418e+00 8.412951435712696657e-01
9.972046737837172437e-01 7.915835840607282625e-01
9.749895942859345688e-01 8.803044978045788671e-01
9.772652528568070984e-01 9.096757877539737303e-01
9.382722999896905280e-01 9.078128809875449790e-01
9.158472433195136153e-01 9.488423287655999294e-01
9.588371603230649853e-01 9.734991910194176201e-01
9.941433434060650276e-01 9.530348861445985253e-01
9.714151815803269141e-01 1.023713472574288685e+00
9.584415344298528039e-01 1.004025865963169117e+00
9.314411153609428728e-01 1.049357567927303059e+00
9.005380197065393499e-01 1.129734267302269224e+00
8.633024162459181916e-01 1.121728424675530356e+00
7.789460450055496477e-01 1.064673810515744501e+00
8.136182470209214479e-01 1.238519948318316688e+00
8.338256718217593733e-01 1.223839037643372540e+00
8.330569271402346043e-01 1.152285812645954310e+00
7.918366715859767035e-01 1.152683957704908613e+00
7.667848268882961893e-01 1.203045592179510903e+00
7.830179524888375431e-01 1.203714448911946899e+00
7.755331691199826016e-01 1.203864135025377369e+00
7.697271580566595883e-01 1.187883275949306094e+00
8.079007499522155022e-01 1.149040915729002688e+00
8.129437178006272413e-01 1.160301528365201396e+00
8.129437178006272413e-01 1.160301528365201396e+00
8.129437178006272413e-01 1.160301528365201396e+00
8.129437178006272413e-01 1.160301528365201396e+00
8.129437178006272413e-01 1.160301528365201396e+00
8.289012373155993929e-01 1.159652863193826766e+00
8.309770963937085364e-01 1.158866964469675853e+00
8.413285053295144200e-01 1.153476901156463619e+00
8.954676391609681652e-01 1.076494928440070664e+00
9.268385064603382739e-01 1.038027001212750822e+00
9.230184807566343963e-01 1.055045362861452007e+00
8.935945584673773423e-01 1.066266918068662362e+00
8.935637246797362154e-01 1.059462963688650339e+00
9.283531084609304429e-01 1.027867467954688641e+00
9.712435725374654050e-01 1.008388205021662154e+00
9.578117340641991717e-01 1.004684463668238381e+00
9.788909824934830528e-01 9.625989651634156985e-01
9.834985347729844340e-01 1.017934878251921527e+00
9.740780643041268005e-01 9.293820580806351206e-01
9.758083020151702147e-01 9.104601297992219733e-01
9.869068699642841169e-01 8.937382208488189317e-01
1.006904117485514449e+00 8.507357591625241966e-01
9.823694344919426946e-01 8.896384954330992523e-01
9.620292296395271947e-01 8.135943722698060210e-01
9.624993977438202064e-01 8.148156500706397187e-01
9.740800401499428718e-01 8.133183706604737440e-01
1.006109588848406178e+00 7.867139485982086455e-01
1.060620837618747148e+00 7.673213372166273194e-01
1.071977516724329504e+00 7.507516283158702786e-01
1.012350614989142805e+00 7.703407528912562530e-01
9.876954999381848399e-01 7.800664370420220539e-01
1.030921765584368544e+00 7.652271911697019480e-01
1.051397227201981366e+00 7.695090181498727144e-01
1.057640882063771270e+00 7.979033490696197939e-01
1.057319277128706769e+00 7.834170631719352684e-01
1.084599547401845054e+00 7.779057254484419426e-01
1.049040957153421161e+00 8.130598386558058888e-01
1.037427783041609208e+00 8.278241738319068732e-01
1.039882190588863109e+00 8.134204182925575122e-01
1.042269002610521689e+00 7.998639232082755957e-01
1.070625337839451463e+00 7.819888060750274095e-01
1.023595941598733017e+00 8.449298106408670295e-01
1.005122313046984406e+00 8.044038001841050667e-01
9.990586522819085991e-01 8.438461908442667081e-01
9.623840769786141669e-01 8.937330509292082947e-01
9.645237447435245359e-01 8.702877920455708294e-01
9.521350966348698375e-01 8.842689929021922968e-01
9.105024749808351414e-01 9.434244736282738630e-01
9.870870971686535045e-01 9.900224000021228266e-01
9.848381112960223893e-01 9.940540537659057208e-01
9.659653409794941581e-01 9.871338471816063498e-01
9.415528546819897926e-01 1.014886443476911815e+00
9.420529841584933672e-01 1.038087464807117888e+00
8.870055686088268443e-01 1.147069277476180815e+00
8.650491733228703461e-01 1.097228813389123259e+00
8.039063228367011593e-01 1.151311878405168576e+00
8.320572771046942373e-01 1.211636634390140799e+00
8.334117218340526545e-01 1.237346032750062497e+00
7.972669866261603566e-01 1.135973138300266694e+00
7.891801878990941654e-01 1.174130094431661275e+00
7.685856689327592584e-01 1.209422132273816786e+00
7.818305984607629711e-01 1.198880441676102748e+00
7.999507210793161960e-01 1.185013579927231220e+00
7.840664922100248901e-01 1.180500501746611919e+00
8.122745167423349733e-01 1.134077257169864072e+00
8.129437178006272413e-01 1.160301528365201396e+00
8.129437178006272413e-01 1.160301528365201396e+00
8.129437178006272413e-01 1.160301528365201396e+00
8.129437178006272413e-01 1.160301528365201396e+00
8.158303707360426982e-01 1.152350106816815600e+00
8.305426500194785788e-01 1.151492927117099940e+00
8.362269201665641916e-01 1.157881378430034802e+00
8.502273680607932427e-01 1.145224476367733057e+00
8.943827908450399100e-01 1.093501936755851167e+00
9.263277254800902361e-01 1.050905354083853771e+00
9.254604302333675481e-01 1.055490996470594967e+00
8.921534414630371002e-01 1.051676390033792430e+00
9.033474092471097672e-01 1.040182493023575239e+00
9.502916097981255472e-01 1.026899900598968962e+00
9.509821543873371308e-01 1.027764536257660621e+00
9.772459250742135950e-01 9.538936148777008572e-01
9.854177026300721121e-01 1.012583478521516867e+00
9.724961453804151779e-01 1.002270582956933165e+00
9.600642378160095802e-01 9.149292295254473073e-01
9.610250837223442977e-01 8.954794000369918905e-01
9.824542615736607809e-01 9.112102094071331537e-01
1.011654062602249882e+00 8.498378256396309505e-01
9.604859264456663270e-01 8.677993225951392553e-01
9.810373734192858741e-01 8.109462498577719725e-01
9.891037160079215740e-01 8.311078846890989080e-01
1.031869572462431162e+00 7.888000222331708056e-01
1.070264080375961546e+00 7.691984468369977845e-01
1.067507788264550506e+00 7.691990267134575232e-01
1.052014399397630973e+00 7.574617326809897078e-01
1.017883370688083877e+00 7.892121872138166960e-01
1.067077568517043940e+00 7.643387666461535224e-01
1.073273916925936655e+00 7.591249987061186033e-01
1.048323992135348437e+00 7.906117862731615320e-01
1.048588842072828431e+00 7.875880505190557823e-01
1.085737452222245603e+00 7.956961234950036266e-01
1.094692262737495092e+00 7.989130420013770273e-01
1.076359243174550340e+00 8.063327807111078105e-01
1.058048290643677003e+00 8.065654444000731615e-01
1.064692306976575686e+00 7.924856699889162304e-01
1.055612315477817198e+00 7.783123558165833122e-01
1.027334314114018987e+00 8.381090662856505169e-01
9.783512325521623865e-01 8.247659885317674133e-01
9.588069488848357524e-01 8.685786153562158329e-01
9.490506351831230480e-01 8.729973707210906264e-01
9.477702264826548539e-01 8.927486239910842336e-01
9.246971873017274524e-01 9.238556023528496919e-01
9.313840343331621918e-01 9.819438664704684960e-01
9.619363075292356458e-01 1.043616898521932956e+00
9.574116993569666834e-01 1.025766052040785636e+00
9.432353077805126773e-01 1.011075176329156555e+00
9.334642531168557689e-01 1.067458681449888536e+00
8.954377522275134282e-01 1.144022341598013526e+00
8.879690732963964050e-01 1.120054788505632448e+00
8.288613264750782639e-01 1.086792695545868881e+00
8.251918302068114164e-01 1.220682642569063336e+00
8.308339656323124878e-01 1.207762381408916230e+00
8.118623607131091324e-01 1.144184530263948840e+00
7.799183564490722587e-01 1.135685621900301312e+00
7.702686235575311180e-01 1.185735567723474659e+00
7.974429457163371149e-01 1.180562948478808716e+00
7.960561435325537172e-01 1.194594305625092057e+00
7.975275603305544969e-01 1.183302446848464973e+00
7.958790592917105444e-01 1.149152303793597785e+00
8.156315911646502270e-01 1.148560645633387223e+00
8.129437178006272413e-01 1.160301528365201396e+00
8.129437178006272413e-01 1.160301528365201396e+00
8.129437178006272413e-01 1.160301528365201396e+00
8.129437178006272413e-01 1.160301528365201396e+00
8.172983978838466168e-01 1.135944181678932408e+00
8.347644081406038197e-01 1.153422599801299908e+00
8.367095762291464345e-01 1.151107532043227799e+00
8.720292500023629767e-01 1.118756773195042520e+00
9.226345860145392930e-01 1.049098196732412225e+00
9.300825161165561239e-01 1.049151757300642140e+00
9.006424313076697441e-01 1.051388695623515224e+00
9.002100802276298275e-01 1.047731656954875579e+00
9.090498889560211238e-01 1.046370268216221033e+00
9.199477789138876815e-01 1.017723148985620440e+00
9.587597483809332521e-01 1.015340694277124367e+00
9.719851605861981048e-01 9.509030291975932858e-01
9.767392910552231688e-01 1.005047951917973803e+00
1.009790349000440068e+00 9.657497355417983265e-01
9.857283843030826276e-01 8.704482514894296141e-01
1.007230066830567372e+00 8.795182049233637445e-01
1.004690830299636461e+00 8.378989379251078340e-01
9.518753946703462088e-01 8.791428700865894230e-01
9.996722307388906659e-01 8.260431098543792316e-01
1.039912955489841195e+00 7.940258569867836291e-01
1.043041003538290434e+00 7.871618720660894519e-01
1.070005005307771206e+00 7.759556353647883986e-01
1.067871195259445516e+00 7.678365819428512040e-01
1.038034163398531939e+00 7.799153037404522593e-01
1.014076785930336788e+00 8.071673135166306245e-01
1.071766442021154564e+00 7.869536703702246783e-01
1.064202761219604110e+00 7.744232508417768779e-01
1.056898067514159489e+00 7.895243706470512768e-01
1.038297093449078945e+00 8.022679625311376350e-01
1.053618896551762552e+00 7.799914102249900782e-01
1.043049197583850951e+00 8.088998535828485492e-01
1.094972316633573639e+00 7.995983320851379750e-01
1.085302325920121991e+00 7.991997077365298185e-01
1.043219571893268860e+00 8.069328854587156652e-01
1.062858332796437377e+00 7.971241972459466307e-01
1.065401980385969782e+00 7.915541283222559121e-01
1.049610307886515104e+00 7.725608941462664969e-01
1.032702378768621587e+00 8.050913432226416422e-01
9.417965155500414021e-01 8.824048074497549132e-01
9.482697807071603924e-01 8.711457901873479459e-01
9.354373195345765390e-01 8.843334391578758780e-01
9.396284955408541473e-01 8.911027216917035698e-01
9.213555990960766717e-01 9.395358497921267871e-01
9.743350225828508737e-01 1.007766967844408112e+00
9.629911245901279226e-01 1.050814094712442914e+00
9.307170505659922988e-01 1.005741654279371788e+00
9.262039204254604030e-01 1.041847578940719332e+00
9.253569860928991808e-01 1.080163642678684921e+00
8.847879115453806120e-01 1.158376104781035698e+00
8.811531770536440433e-01 1.106955533418960025e+00
8.408816509509918768e-01 1.041797299919978492e+00
8.358572758239047884e-01 1.201175236441312633e+00
8.119060503465744816e-01 1.219395668914982522e+00
7.543651210450416089e-01 1.167495358596048360e+00
7.822125692055730273e-01 1.171823816546217589e+00
7.901804362467129694e-01 1.178203083402592277e+00
7.960561435325537172e-01 1.194594305625092057e+00
8.005392912241997561e-01 1.166917257029147281e+00
7.790461794176002375e-01 1.160486536798394530e+00
7.947805605255281458e-01 1.146899381899174175e+00
8.129437178006272413e-01 1.160301528365201396e+00
8.129437178006272413e-01 1.160301528365201396e+00
8.129437178006272413e-01 1.160301528365201396e+00
8.129437178006272413e-01 1.160301528365201396e+00
8.166903807473546717e-01 1.147094933596158661e+00
8.296366956906235934e-01 1.151244367610205543e+00
8.337147923043398690e-01 1.155930787982883734e+00
8.397677299114062466e-01 1.146837091975462908e+00
8.795691358718399355e-01 1.118621337332515564e+00
9.355496762276014344e-01 1.025854687957033606e+00
9.248648054982281375e-01 1.065650252702658118e+00
8.941203623439508696e-01 1.050274251296508865e+00
8.706071342281503922e-01 1.039824042882721677e+00
8.967839804695001416e-01 1.049754643123590236e+00
9.392674808519636542e-01 1.025784249968806128e+00
9.739499882328782610e-01 9.561417191451467845e-01
9.677940755602845169e-01 9.962459256086743098e-01
9.786392092840648926e-01 1.002335484563514179e+00
1.045850675874924640e+00 8.649314255603572921e-01
1.011571694162326285e+00 8.672023470227391284e-01
9.900692272785591719e-01 8.923592442804403335e-01
9.751780536978383873e-01 8.517342599182875507e-01
9.881536055744786218e-01 8.784828428221012064e-01
1.055501925411275188e+00 8.107441817393151728e-01
1.046675780925128363e+00 8.043709790631895507e-01
1.077197291765459752e+00 7.724294285781390101e-01
1.034372323182585429e+00 7.735434819560650377e-01
1.045261497053761035e+00 7.629964724216342642e-01
1.031438812084884749e+00 7.809677379328117119e-01
1.090523203529327967e+00 7.762324813648319166e-01
1.061144509263655999e+00 7.957119062602048265e-01
1.049120323480425609e+00 7.971650603345581398e-01
1.044412745302156331e+00 7.895733349622353625e-01
1.044602196681102768e+00 7.910324307576381830e-01
1.057629589217357946e+00 8.088341486063124197e-01
1.095923105886109417e+00 7.898339914047454169e-01
1.079289242227761791e+00 7.982834035146504359e-01
1.066575942283880529e+00 7.991283891416448570e-01
1.051746378179452268e+00 8.046477032085329606e-01
1.029284322958020415e+00 7.990093810558150933e-01
1.040320681468497765e+00 7.783876888747295331e-01
1.019102476048266315e+00 8.093060534713436560e-01
9.367836871723251857e-01 8.862615227194350354e-01
9.404498533899873225e-01 8.507791892771217057e-01
9.399753461589844816e-01 8.720425262601224636e-01
9.541633422645402485e-01 9.207751557682800625e-01
9.128958767652959327e-01 9.890080591385120856e-01
9.713840029452257552e-01 1.027468722474701890e+00
9.560940968127575879e-01 1.020627465773850773e+00
9.053248651222510768e-01 1.045994118981142806e+00
9.155446430068614472e-01 1.053761462510676372e+00
8.838850597803942222e-01 1.131377040453564575e+00
8.594355347437547810e-01 1.119478798578935175e+00
8.622947533246346774e-01 1.001448158175697323e+00
8.495134070243495206e-01 1.118568677577724824e+00
8.130083475110889690e-01 1.198419831300686189e+00
7.872902687364616847e-01 1.125677259363212723e+00
8.054610645967963389e-01 1.139646992364514277e+00
7.786401876246875631e-01 1.183050082146622772e+00
7.877461497093450893e-01 1.188793750488062129e+00
7.999745604309892455e-01 1.188716792470803529e+00
8.020187737039142784e-01 1.164785874381175645e+00
7.883386885985078640e-01 1.125299365645383132e+00
8.118249249876223761e-01 1.149547627956475804e+00
8.112195081303403832e-01 1.161319378953449277e+00
8.129437178006272413e-01 1.160301528365201396e+00
8.129437178006272413e-01 1.160301528365201396e+00
8.129437178006272413e-01 1.160301528365201396e+00
8.133692054736995081e-01 1.138789067406233757e+00
8.347644081406038197e-01 1.153422599801299908e+00
8.371179063732938630e-01 1.158511535887808419e+00
8.478997691669191150e-01 1.163794375269485704e+00
9.156725678436867799e-01 1.047871403528575884e+00
9.202512195024898922e-01 1.055159888299852300e+00
9.017999019617982670e-01 1.057436765138790813e+00
8.729643636616313263e-01 1.049975374636143988e+00
8.836113170803090444e-01 1.043417171355373485e+00
9.062085878713954656e-01 1.011503603871380275e+00
9.558171867852925940e-01 9.583546255162472827e-01
9.622078453756875982e-01 1.014964128458431425e+00
9.943934359301844772e-01 9.830049898666812780e-01
1.009404918891852798e+00 9.641940419329683154e-01
1.040357107974431372e+00 8.686887855652770662e-01
1.005647899410009760e+00 8.888471773444119872e-01
1.028377395066271571e+00 8.368484025286679895e-01
1.002258145235525255e+00 8.386194342780539657e-01
1.065786568730417105e+00 8.026213115668126008e-01
1.047108484757901525e+00 7.941883291004867562e-01
1.059014518587007236e+00 7.735513243355799373e-01
1.038020891521731048e+00 7.818970657254110668e-01
1.044706149203190826e+00 7.751029646248112082e-01
1.071102712486526887e+00 7.532667461015001287e-01
1.093512599754330905e+00 7.690457600049317444e-01
1.074780584977121922e+00 7.917102844666450423e-01
1.053004378854327738e+00 8.201277320075952559e-01
1.044561792767367603e+00 8.347513686424352652e-01
1.056574560655867856e+00 8.017816694588997262e-01
1.051198957526734867e+00 7.933936699581293217e-01
1.045950781773544280e+00 8.062583427331333485e-01
1.071677442577947614e+00 8.048703873625652205e-01
1.096794086315566519e+00 7.925318875459607115e-01
1.070760996125275311e+00 8.071682291134453235e-01
1.054249602973163613e+00 7.947927124802304233e-01
1.046623011848289098e+00 8.241496525212447244e-01
1.028919479203080245e+00 8.121980272324914596e-01
1.017117840687937758e+00 7.875380771028072102e-01
9.866159130574219116e-01 8.613523477001570061e-01
9.732491071641597991e-01 8.025149292621689412e-01
9.294010948215704060e-01 8.653863302616492392e-01
9.281689276818951839e-01 8.971520659425075150e-01
9.377845663830980394e-01 9.465643345444898493e-01
9.594258394137463730e-01 9.951731395707510419e-01
9.693378453673874295e-01 1.030362210948791768e+00
9.344887504002208356e-01 1.027548453428688724e+00
8.936278655327528631e-01 1.050904892263330614e+00
9.022905079306688947e-01 1.064017426317618975e+00
8.664576993758023038e-01 1.136998066199810253e+00
8.569884878502469494e-01 1.076431329184312835e+00
8.678454507837242149e-01 1.015003475333090099e+00
8.333513312881498658e-01 1.122399715559346145e+00
8.040660709472851053e-01 1.192698905673264864e+00
7.472549031174098300e-01 1.206676120624339932e+00
8.101727276454213644e-01 1.191884973520903612e+00
7.769814823086212963e-01 1.185984944095509475e+00
7.926038385496857464e-01 1.178400161768848653e+00
8.071490196307435916e-01 1.158443001837787145e+00
8.051335183014800556e-01 1.152845241908280638e+00
7.919309910184448853e-01 1.130484255314167186e+00
8.082757340317112682e-01 1.156372696585443727e+00
8.098458287798073751e-01 1.162732165469319456e+00
8.112195081303403832e-01 1.161319378953449277e+00
8.129437178006272413e-01 1.160301528365201396e+00
8.143065690621056341e-01 1.139005992714840154e+00
8.369469965432471126e-01 1.144665015543166131e+00
8.390122188581699003e-01 1.152797445965103806e+00
8.424395243298613556e-01 1.155836113417893829e+00
8.777639981246572187e-01 1.107574968369855029e+00
9.185080913595036201e-01 1.031695058035132728e+00
9.186473093640936671e-01 1.072657894807638845e+00
8.850385937059996877e-01 1.035242401003620971e+00
8.788659398319526028e-01 1.044021318998246128e+00
8.651281915117522425e-01 1.026836841500446296e+00
9.643740247087122519e-01 9.643019495439943967e-01
9.715375919756433776e-01 9.526023464346889957e-01
9.641501296053810455e-01 1.000070656468831309e+00
1.026151857342283202e+00 9.729484841690734243e-01
1.080788007165696785e+00 9.153028966412304346e-01
1.072692742074370820e+00 8.640080838540477037e-01
1.012731669963244041e+00 8.900518492105818913e-01
1.011670451144213834e+00 8.250472313949310799e-01
1.043206365495998877e+00 8.493272820929842482e-01
1.070095361638807585e+00 7.845959912889147736e-01
1.037741860003547734e+00 8.004322755992047123e-01
1.032286380206599796e+00 7.957328362650828435e-01
1.059236738338075412e+00 7.678131737543513191e-01
1.070788581034542553e+00 7.636148390191278557e-01
1.099444169081051026e+00 7.738763853587781183e-01
1.093718989423551058e+00 7.743823286830254782e-01
1.047512766943814233e+00 8.161620478815654334e-01
1.050207907927410478e+00 8.320897209460431654e-01
1.056600359579687121e+00 7.938663589374026497e-01
1.036761422135089150e+00 7.980320203561541703e-01
1.041960847073482466e+00 8.169340317374423899e-01
1.077464452458935629e+00 8.144050467650346681e-01
1.095082102380683375e+00 7.907098215775836270e-01
1.066742454162315612e+00 7.934255119862803074e-01
1.063895796687184037e+00 8.165194152636242597e-01
1.042129105849626480e+00 8.161463822950638658e-01
1.022101470460190953e+00 8.141668495256229043e-01
9.783910595444518243e-01 8.243600038264873309e-01
9.580848047911809662e-01 8.373814121883148553e-01
9.706930804475819574e-01 8.009635249274262847e-01
9.362868288266766870e-01 8.960255783797490547e-01
8.967281762186116723e-01 9.366728316619176153e-01
9.166616307443248290e-01 9.920948610271815848e-01
9.557731280979717692e-01 1.008368659448848126e+00
9.569604716741205719e-01 1.026297667235094302e+00
9.039527749577492832e-01 1.015570971478961582e+00
8.967635409315828365e-01 1.054183945066307082e+00
9.161792762309699523e-01 1.033033625166964731e+00
8.738777767182187572e-01 1.115205925638474982e+00
8.529987035801134265e-01 1.012982351358491906e+00
8.102806212483932846e-01 1.064739561354082209e+00
8.204007175928266227e-01 1.117524652026778087e+00
8.001161007144934612e-01 1.142719897647312521e+00
7.678172291609517419e-01 1.220406146639961831e+00
7.931484235009809147e-01 1.207032112715923144e+00
7.792227659872704715e-01 1.221477239013927685e+00
8.025771839046670353e-01 1.202984949216830080e+00
7.997809809157451211e-01 1.170769591322434966e+00
7.869006609170299260e-01 1.147788874767777800e+00
7.919309910184448853e-01 1.130484255314167186e+00
8.081442217495523606e-01 1.170095530704862385e+00
8.098458287798073751e-01 1.162732165469319456e+00
8.098458287798073751e-01 1.162732165469319456e+00
8.149993622869239340e-01 1.152819216750645692e+00
8.169258693701103580e-01 1.136411973271155507e+00
